GEO.id,GEO.id2,GEO.display-label,YEAR.id,FINTYPE.id,FINTYPE.display-label,FINSRC.id,FINSRC.display-label,AMOUNT
0400000US28,28,Mississippi,2015,01,Revenue,01024,Individual Income Taxes,1783438
0400000US28,28,Mississippi,2015,01,Revenue,01025,Corporation Net income Taxes,534547
0400000US28,28,Mississippi,2015,01,Revenue,01026,All Other Taxes ,104691
0400000US28,28,Mississippi,2015,01,Revenue,0103,Current Charges,2200149
0400000US28,28,Mississippi,2015,01,Revenue,0104,Miscellaneous General Revenue,562120
0400000US28,28,Mississippi,2015,01,Revenue,011,Utility Revenue ,X
0400000US28,28,Mississippi,2015,01,Revenue,012,Liquor Stores Revenue,312934
0400000US28,28,Mississippi,2015,01,Revenue,013,Insurance Trust Revenue ,2330234
0400000US28,28,Mississippi,2015,02,Expenditure,02,Total Expenditure,21139895
0400000US28,28,Mississippi,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5138598
0400000US28,28,Mississippi,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,16001297
0400000US28,28,Mississippi,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,11539814
0400000US28,28,Mississippi,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1376772
0400000US28,28,Mississippi,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,2526839
0400000US28,28,Mississippi,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,346575
0400000US28,28,Mississippi,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,211297
0400000US28,28,Mississippi,2015,02,Expenditure,023,Total Expenditure - General Expenditure,18354508
0400000US28,28,Mississippi,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5138598
0400000US28,28,Mississippi,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,13215910
0400000US28,28,Mississippi,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",5791535
0400000US28,28,Mississippi,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",6228236
0400000US28,28,Mississippi,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1257672
0400000US28,28,Mississippi,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",358244
0400000US28,28,Mississippi,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1327966
0400000US28,28,Mississippi,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",162829
0400000US28,28,Mississippi,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",371359
0400000US28,28,Mississippi,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",331887
0400000US28,28,Mississippi,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",62572
0400000US28,28,Mississippi,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",488609
0400000US28,28,Mississippi,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",211297
0400000US28,28,Mississippi,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1762302
0400000US28,28,Mississippi,2015,02,Expenditure,025,Utility Expenditure,2300
0400000US28,28,Mississippi,2015,02,Expenditure,026,Liquor Stores Expenditure,256248
0400000US28,28,Mississippi,2015,02,Expenditure,027,Insurance Trust Expenditure,2526839
0400000US28,28,Mississippi,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,2519260
0400000US28,28,Mississippi,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",7470450
0400000US28,28,Mississippi,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,33083013
0400000US29,29,Missouri,2015,01,Revenue,01,Total Revenue,34610377
0400000US29,29,Missouri,2015,01,Revenue,010,General Revenue ,28038945
0400000US29,29,Missouri,2015,01,Revenue,0101,Intergovernmental Revenue,10736241
0400000US29,29,Missouri,2015,01,Revenue,0102,Total Taxes,11956143
0400000US29,29,Missouri,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,3380034
0400000US29,29,Missouri,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1704177
0400000US29,29,Missouri,2015,01,Revenue,01023,License Taxes,547993
0400000US29,29,Missouri,2015,01,Revenue,01024,Individual Income Taxes,5856131
0400000US29,29,Missouri,2015,01,Revenue,01025,Corporation Net income Taxes,425776
0400000US29,29,Missouri,2015,01,Revenue,01026,All Other Taxes ,42032
0400000US29,29,Missouri,2015,01,Revenue,0103,Current Charges,2914544
0400000US29,29,Missouri,2015,01,Revenue,0104,Miscellaneous General Revenue,2432017
0400000US29,29,Missouri,2015,01,Revenue,011,Utility Revenue ,X
0400000US29,29,Missouri,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US29,29,Missouri,2015,01,Revenue,013,Insurance Trust Revenue ,6571432
0400000US29,29,Missouri,2015,02,Expenditure,02,Total Expenditure,32369704
0400000US29,29,Missouri,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,5987018
0400000US29,29,Missouri,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,26382686
0400000US29,29,Missouri,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,18609732
0400000US29,29,Missouri,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,1364116
0400000US29,29,Missouri,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,5112644
0400000US29,29,Missouri,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,520115
0400000US29,29,Missouri,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,776079
0400000US29,29,Missouri,2015,02,Expenditure,023,Total Expenditure - General Expenditure,27257060
0400000US29,29,Missouri,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,5987018
0400000US29,29,Missouri,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,21270042
0400000US29,29,Missouri,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",9534430
0400000US29,29,Missouri,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",8399342
0400000US29,29,Missouri,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",1795171
0400000US29,29,Missouri,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",1740525
0400000US29,29,Missouri,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",1470145
0400000US29,29,Missouri,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",232679
0400000US29,29,Missouri,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",812003
0400000US29,29,Missouri,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",295526
0400000US29,29,Missouri,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",59137
0400000US29,29,Missouri,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",526744
0400000US29,29,Missouri,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",776079
0400000US29,29,Missouri,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1615279
0400000US29,29,Missouri,2015,02,Expenditure,025,Utility Expenditure,0
0400000US29,29,Missouri,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US29,29,Missouri,2015,02,Expenditure,027,Insurance Trust Expenditure,5112644
0400000US29,29,Missouri,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,3885344
0400000US29,29,Missouri,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",19396172
0400000US29,29,Missouri,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,74950965
0400000US30,30,Montana,2015,01,Revenue,01,Total Revenue,7487622
0400000US30,30,Montana,2015,01,Revenue,010,General Revenue ,6276612
0400000US30,30,Montana,2015,01,Revenue,0101,Intergovernmental Revenue,2468165
0400000US30,30,Montana,2015,01,Revenue,0102,Total Taxes,2843465
0400000US30,30,Montana,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,X
0400000US30,30,Montana,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,603200
0400000US30,30,Montana,2015,01,Revenue,01023,License Taxes,350769
0400000US30,30,Montana,2015,01,Revenue,01024,Individual Income Taxes,1180478
0400000US30,30,Montana,2015,01,Revenue,01025,Corporation Net income Taxes,168039
0400000US30,30,Montana,2015,01,Revenue,01026,All Other Taxes ,540979
0400000US30,30,Montana,2015,01,Revenue,0103,Current Charges,555676
0400000US30,30,Montana,2015,01,Revenue,0104,Miscellaneous General Revenue,409306
0400000US30,30,Montana,2015,01,Revenue,011,Utility Revenue ,X
0400000US30,30,Montana,2015,01,Revenue,012,Liquor Stores Revenue,89312
0400000US30,30,Montana,2015,01,Revenue,013,Insurance Trust Revenue ,1121698
0400000US30,30,Montana,2015,02,Expenditure,02,Total Expenditure,7451676
0400000US30,30,Montana,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,1395263
0400000US30,30,Montana,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,6056413
0400000US30,30,Montana,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,4194612
0400000US30,30,Montana,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,667164
0400000US30,30,Montana,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,951574
0400000US30,30,Montana,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,124557
0400000US30,30,Montana,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,118506
0400000US30,30,Montana,2015,02,Expenditure,023,Total Expenditure - General Expenditure,6406607
0400000US30,30,Montana,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,1395263
0400000US30,30,Montana,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,5011344
0400000US30,30,Montana,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",1997896
0400000US30,30,Montana,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",1545178
0400000US30,30,Montana,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",55639
0400000US30,30,Montana,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",161969
0400000US30,30,Montana,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",761719
0400000US30,30,Montana,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",57872
0400000US30,30,Montana,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",214638
0400000US30,30,Montana,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",215945
0400000US30,30,Montana,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",21897
0400000US30,30,Montana,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",433368
0400000US30,30,Montana,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",118506
0400000US30,30,Montana,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",821980
0400000US30,30,Montana,2015,02,Expenditure,025,Utility Expenditure,15025
0400000US30,30,Montana,2015,02,Expenditure,026,Liquor Stores Expenditure,78470
0400000US30,30,Montana,2015,02,Expenditure,027,Insurance Trust Expenditure,951574
0400000US30,30,Montana,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1078769
0400000US30,30,Montana,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",3206612
0400000US30,30,Montana,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,18620346
0400000US31,31,Nebraska,2015,01,Revenue,01,Total Revenue,11361675
0400000US31,31,Nebraska,2015,01,Revenue,010,General Revenue ,9958441
0400000US31,31,Nebraska,2015,01,Revenue,0101,Intergovernmental Revenue,3033641
0400000US31,31,Nebraska,2015,01,Revenue,0102,Total Taxes,5086759
0400000US31,31,Nebraska,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,1787880
0400000US31,31,Nebraska,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,527950
0400000US31,31,Nebraska,2015,01,Revenue,01023,License Taxes,172391
0400000US31,31,Nebraska,2015,01,Revenue,01024,Individual Income Taxes,2239582
0400000US31,31,Nebraska,2015,01,Revenue,01025,Corporation Net income Taxes,344477
0400000US31,31,Nebraska,2015,01,Revenue,01026,All Other Taxes ,14479
0400000US31,31,Nebraska,2015,01,Revenue,0103,Current Charges,1037248
0400000US31,31,Nebraska,2015,01,Revenue,0104,Miscellaneous General Revenue,800793
0400000US31,31,Nebraska,2015,01,Revenue,011,Utility Revenue ,X
0400000US31,31,Nebraska,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US31,31,Nebraska,2015,01,Revenue,013,Insurance Trust Revenue ,1403234
0400000US31,31,Nebraska,2015,02,Expenditure,02,Total Expenditure,10850904
0400000US31,31,Nebraska,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,2303467
0400000US31,31,Nebraska,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,8547437
0400000US31,31,Nebraska,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,6377816
0400000US31,31,Nebraska,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,899819
0400000US31,31,Nebraska,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,1032616
0400000US31,31,Nebraska,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,182289
0400000US31,31,Nebraska,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,54897
0400000US31,31,Nebraska,2015,02,Expenditure,023,Total Expenditure - General Expenditure,9818288
0400000US31,31,Nebraska,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,2303467
0400000US31,31,Nebraska,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,7514821
0400000US31,31,Nebraska,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",3611552
0400000US31,31,Nebraska,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",2626032
0400000US31,31,Nebraska,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",266109
0400000US31,31,Nebraska,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",532776
0400000US31,31,Nebraska,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",800388
0400000US31,31,Nebraska,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",87628
0400000US31,31,Nebraska,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",349151
0400000US31,31,Nebraska,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",313905
0400000US31,31,Nebraska,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",47205
0400000US31,31,Nebraska,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",216806
0400000US31,31,Nebraska,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",54897
0400000US31,31,Nebraska,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",911839
0400000US31,31,Nebraska,2015,02,Expenditure,025,Utility Expenditure,0
0400000US31,31,Nebraska,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US31,31,Nebraska,2015,02,Expenditure,027,Insurance Trust Expenditure,1032616
0400000US31,31,Nebraska,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1507297
0400000US31,31,Nebraska,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",1809126
0400000US31,31,Nebraska,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,22137291
0400000US32,32,Nevada,2015,01,Revenue,01,Total Revenue,16439338
0400000US32,32,Nevada,2015,01,Revenue,010,General Revenue ,13070655
0400000US32,32,Nevada,2015,01,Revenue,0101,Intergovernmental Revenue,4147557
0400000US32,32,Nevada,2015,01,Revenue,0102,Total Taxes,7532989
0400000US32,32,Nevada,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,4080507
0400000US32,32,Nevada,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,1958261
0400000US32,32,Nevada,2015,01,Revenue,01023,License Taxes,649333
0400000US32,32,Nevada,2015,01,Revenue,01024,Individual Income Taxes,X
0400000US32,32,Nevada,2015,01,Revenue,01025,Corporation Net income Taxes,X
0400000US32,32,Nevada,2015,01,Revenue,01026,All Other Taxes ,844888
0400000US32,32,Nevada,2015,01,Revenue,0103,Current Charges,734441
0400000US32,32,Nevada,2015,01,Revenue,0104,Miscellaneous General Revenue,655668
0400000US32,32,Nevada,2015,01,Revenue,011,Utility Revenue ,57018
0400000US32,32,Nevada,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US32,32,Nevada,2015,01,Revenue,013,Insurance Trust Revenue ,3311665
0400000US32,32,Nevada,2015,02,Expenditure,02,Total Expenditure,14720817
0400000US32,32,Nevada,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,4336630
0400000US32,32,Nevada,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,10384187
0400000US32,32,Nevada,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,6844988
0400000US32,32,Nevada,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,644476
0400000US32,32,Nevada,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,2356272
0400000US32,32,Nevada,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,382970
0400000US32,32,Nevada,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,155481
0400000US32,32,Nevada,2015,02,Expenditure,023,Total Expenditure - General Expenditure,12303598
0400000US32,32,Nevada,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,4336630
0400000US32,32,Nevada,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,7966968
0400000US32,32,Nevada,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",4848437
0400000US32,32,Nevada,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",3779343
0400000US32,32,Nevada,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",252160
0400000US32,32,Nevada,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",242291
0400000US32,32,Nevada,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",620668
0400000US32,32,Nevada,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",97800
0400000US32,32,Nevada,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",272391
0400000US32,32,Nevada,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",99767
0400000US32,32,Nevada,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",19201
0400000US32,32,Nevada,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",291834
0400000US32,32,Nevada,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",153289
0400000US32,32,Nevada,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",1626417
0400000US32,32,Nevada,2015,02,Expenditure,025,Utility Expenditure,60947
0400000US32,32,Nevada,2015,02,Expenditure,026,Liquor Stores Expenditure,X
0400000US32,32,Nevada,2015,02,Expenditure,027,Insurance Trust Expenditure,2356272
0400000US32,32,Nevada,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1594288
0400000US32,32,Nevada,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",3351972
0400000US32,32,Nevada,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,37550057
0400000US33,33,New Hampshire,2015,01,Revenue,01,Total Revenue,8021839
0400000US33,33,New Hampshire,2015,01,Revenue,010,General Revenue ,6540301
0400000US33,33,New Hampshire,2015,01,Revenue,0101,Intergovernmental Revenue,2268800
0400000US33,33,New Hampshire,2015,01,Revenue,0102,Total Taxes,2487737
0400000US33,33,New Hampshire,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,X
0400000US33,33,New Hampshire,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,970102
0400000US33,33,New Hampshire,2015,01,Revenue,01023,License Taxes,322667
0400000US33,33,New Hampshire,2015,01,Revenue,01024,Individual Income Taxes,96038
0400000US33,33,New Hampshire,2015,01,Revenue,01025,Corporation Net income Taxes,576679
0400000US33,33,New Hampshire,2015,01,Revenue,01026,All Other Taxes ,522251
0400000US33,33,New Hampshire,2015,01,Revenue,0103,Current Charges,896366
0400000US33,33,New Hampshire,2015,01,Revenue,0104,Miscellaneous General Revenue,887398
0400000US33,33,New Hampshire,2015,01,Revenue,011,Utility Revenue ,X
0400000US33,33,New Hampshire,2015,01,Revenue,012,Liquor Stores Revenue,631123
0400000US33,33,New Hampshire,2015,01,Revenue,013,Insurance Trust Revenue ,850415
0400000US33,33,New Hampshire,2015,02,Expenditure,02,Total Expenditure,7093463
0400000US33,33,New Hampshire,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,573048
0400000US33,33,New Hampshire,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,6520415
0400000US33,33,New Hampshire,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,4878497
0400000US33,33,New Hampshire,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,392229
0400000US33,33,New Hampshire,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,758269
0400000US33,33,New Hampshire,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,158098
0400000US33,33,New Hampshire,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,333322
0400000US33,33,New Hampshire,2015,02,Expenditure,023,Total Expenditure - General Expenditure,5831133
0400000US33,33,New Hampshire,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,573048
0400000US33,33,New Hampshire,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,5258085
0400000US33,33,New Hampshire,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",1331713
0400000US33,33,New Hampshire,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",2112515
0400000US33,33,New Hampshire,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",54295
0400000US33,33,New Hampshire,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",116812
0400000US33,33,New Hampshire,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",505452
0400000US33,33,New Hampshire,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",63624
0400000US33,33,New Hampshire,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",106824
0400000US33,33,New Hampshire,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",73930
0400000US33,33,New Hampshire,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",28555
0400000US33,33,New Hampshire,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",259202
0400000US33,33,New Hampshire,2015,02,Expenditure,02350,"General Expenditure, by Function: - Interest on General Debt",333322
0400000US33,33,New Hampshire,2015,02,Expenditure,02351,"General Expenditure, by Function: - Other and Unallocable",844889
0400000US33,33,New Hampshire,2015,02,Expenditure,025,Utility Expenditure,9027
0400000US33,33,New Hampshire,2015,02,Expenditure,026,Liquor Stores Expenditure,495034
0400000US33,33,New Hampshire,2015,02,Expenditure,027,Insurance Trust Expenditure,758269
0400000US33,33,New Hampshire,2015,02,Expenditure,03,Total Expenditure - Exhibit: Salaries and Wages,1099336
0400000US33,33,New Hampshire,2015,03,"Debt Outstanding, Long Term and Short Term",98,"Total Debt Outstanding, Long term and Short Term",8211178
0400000US33,33,New Hampshire,2015,04,Cash and Secuirty Holdings,99,Total Cash and Security Holdings,14682474
0400000US34,34,New Jersey,2015,01,Revenue,01,Total Revenue,69746902
0400000US34,34,New Jersey,2015,01,Revenue,010,General Revenue ,60668535
0400000US34,34,New Jersey,2015,01,Revenue,0101,Intergovernmental Revenue,18015768
0400000US34,34,New Jersey,2015,01,Revenue,0102,Total Taxes,31567654
0400000US34,34,New Jersey,2015,01,Revenue,01021,General Sales and Gross Receipts Taxes,9146025
0400000US34,34,New Jersey,2015,01,Revenue,01022,Selective Sales and Gross Receipts Taxes,3805842
0400000US34,34,New Jersey,2015,01,Revenue,01023,License Taxes,1553255
0400000US34,34,New Jersey,2015,01,Revenue,01024,Individual Income Taxes,13250002
0400000US34,34,New Jersey,2015,01,Revenue,01025,Corporation Net income Taxes,2579391
0400000US34,34,New Jersey,2015,01,Revenue,01026,All Other Taxes ,1233139
0400000US34,34,New Jersey,2015,01,Revenue,0103,Current Charges,6377825
0400000US34,34,New Jersey,2015,01,Revenue,0104,Miscellaneous General Revenue,4707288
0400000US34,34,New Jersey,2015,01,Revenue,011,Utility Revenue ,1054985
0400000US34,34,New Jersey,2015,01,Revenue,012,Liquor Stores Revenue,X
0400000US34,34,New Jersey,2015,01,Revenue,013,Insurance Trust Revenue ,8023382
0400000US34,34,New Jersey,2015,02,Expenditure,02,Total Expenditure,71392152
0400000US34,34,New Jersey,2015,02,Expenditure,021,Total Expenditure - Intergovernmental Expenditure,12470093
0400000US34,34,New Jersey,2015,02,Expenditure,022,Total Expenditure - Direct Expenditure,58922059
0400000US34,34,New Jersey,2015,02,Expenditure,0221,Total Expenditure - Direct Expenditure - Current Operations,37993759
0400000US34,34,New Jersey,2015,02,Expenditure,0222,Total Expenditure - Direct Expenditure - Capital Outlay,4618297
0400000US34,34,New Jersey,2015,02,Expenditure,0223,Total Expenditure - Direct Expenditure - Insurance Benefits and Repayments,12753952
0400000US34,34,New Jersey,2015,02,Expenditure,0224,Total Expenditure - Direct Expenditure - Assistance and Subsidies,1459669
0400000US34,34,New Jersey,2015,02,Expenditure,0225,Total Expenditure - Direct Expenditure - Interest on Debt,2096382
0400000US34,34,New Jersey,2015,02,Expenditure,023,Total Expenditure - General Expenditure,55896822
0400000US34,34,New Jersey,2015,02,Expenditure,0231,Total Expenditure - General Expenditure - Intergovernmental General Expenditure,12470093
0400000US34,34,New Jersey,2015,02,Expenditure,0232,Total Expenditure - General Expenditure - Direct General Expenditure,43426729
0400000US34,34,New Jersey,2015,02,Expenditure,0234,"General Expenditure, by Function: - Education",17582765
0400000US34,34,New Jersey,2015,02,Expenditure,02341,"General Expenditure, by Function: - Public Welfare",18197283
0400000US34,34,New Jersey,2015,02,Expenditure,02342,"General Expenditure, by Function: - Hospitals",2234169
0400000US34,34,New Jersey,2015,02,Expenditure,02343,"General Expenditure, by Function: - Health",1347935
0400000US34,34,New Jersey,2015,02,Expenditure,02344,"General Expenditure, by Function: - Highways",3375735
0400000US34,34,New Jersey,2015,02,Expenditure,02345,"General Expenditure, by Function: - Police Protection",751594
0400000US34,34,New Jersey,2015,02,Expenditure,02346,"General Expenditure, by Function: - Correction",1395260
0400000US34,34,New Jersey,2015,02,Expenditure,02347,"General Expenditure, by Function: - Natural Resources",509988
0400000US34,34,New Jersey,2015,02,Expenditure,02348,"General Expenditure, by Function: - Parks and Recreation",232369
0400000US34,34,New Jersey,2015,02,Expenditure,02349,"General Expenditure, by Function: - Governmental Administration",1779841
