PRECINCT,COUNTY,PRECINCT2,NAME,surveyed_d,surveyed_i,surveyed_1,surveyed_r,surveyed_b,surveyed_l,surveyed_t,population,demo_total,demo_white,demo_black,demo_india,demo_asian,demo_hawai,demo_other,cluster,meanID,meanAREA,meanForVA2007Q,meanForVA200_1,meanForVA2007QGISJoin_ideal_point,meanForVA2007QGISJoin_ideal_point_se,count
105,003,0105,DUNLORA,98.32090,0.00000,0.00000,0.00000,1.67910,0.00000,1072.00000,2602.56721,2058.16305,86.56647,7.00181,0.24428,4.71186,0.00000,0.28664,41.00000,568.00000,50.98500,-0.00109,0.56377,-0.00109,0.56377,2.00000
104,003,0104,AGNOR-HURT,98.60789,0.00000,0.00000,0.00000,1.39211,0.00000,862.00000,3964.08599,3141.17735,65.97384,19.72195,0.55278,5.24318,0.06368,6.21759,2.00000,565.00000,44.68500,-0.28610,0.60862,-0.28610,0.60862,2.00000
106,003,0106,NORTHSIDE,52.05811,0.00000,47.57869,0.00000,0.36320,0.00000,826.00000,4184.93287,3160.86118,82.31706,9.85502,0.12596,4.01950,0.03130,1.61700,15.00000,568.00000,45.53333,-0.07809,0.59103,-0.07809,0.59103,3.00000
101,003,0101,WOODBROOK,97.21190,0.00000,0.00000,0.00000,2.78810,0.00000,1076.00000,3558.18225,2590.54036,79.04143,11.87561,0.60496,4.59032,0.22756,1.32379,15.00000,568.00000,45.53333,-0.07809,0.59103,-0.07809,0.59103,3.00000
103,003,0103,BRANCHLANDS,99.76077,0.00000,0.00000,0.00000,0.23923,0.00000,418.00000,2200.25663,1880.97575,70.76174,12.33651,0.44261,5.20242,0.05875,8.15916,15.00000,562.00000,54.74000,-0.34010,0.57170,-0.34010,0.57170,1.00000
501,181,0501,CLAREMONT,78.90263,19.93818,0.00000,0.00000,1.15920,0.00000,1294.00000,921.49887,752.31331,65.77028,32.62586,0.66381,0.39922,0.13292,0.13481,39.00000,348.00000,49.76200,-0.24774,0.90926,-0.24774,0.90926,5.00000
401,007,0401,NUMBER FOUR,0.00000,0.00000,0.00000,98.70317,1.29683,0.00000,694.00000,2566.44490,1947.85313,77.54396,19.95109,0.26028,0.20558,0.00004,1.02888,81.00000,306.00000,188.86667,0.24581,0.61711,0.24581,0.61711,3.00000
208,710,0208,LARCHMONT LIBRARY,94.43155,0.00000,0.00000,0.00000,5.56845,0.00000,431.00000,1184.99965,880.19043,97.00140,0.88291,0.20825,0.93437,0.00000,0.31420,75.00000,665.00000,6.10750,-0.32743,0.57565,-0.32743,0.57565,4.00000
301,127,0301,WATKINS,0.00000,0.00000,0.00000,91.42857,8.57143,0.00000,420.00000,1416.68280,1052.33899,60.74654,37.03883,0.48082,0.57853,0.00000,0.01244,85.00000,305.00000,58.24667,0.77327,0.71495,0.77327,0.71495,3.00000
302,127,0302,CUMBERLAND,0.00000,0.00000,0.00000,95.09434,4.90566,0.00000,530.00000,2312.24173,1860.99917,62.75404,32.15857,2.01777,0.49402,0.05278,0.80420,85.00000,380.00000,61.91875,-0.35974,0.69133,-0.35974,0.69133,8.00000
089,810,0089,LAKE CHRISTOPHER,36.25000,0.00000,0.00000,63.41667,0.33333,0.00000,1200.00000,4064.76556,3203.08191,68.62890,17.67928,0.16756,10.89001,0.09342,0.88553,87.00000,328.00000,17.58000,0.44497,0.60731,0.44497,0.60731,1.00000
102,710,0102,OCEAN VIEW SCHOOL,54.82696,0.00000,44.80874,0.00000,0.36430,0.00000,549.00000,3424.34869,2848.33604,75.09816,17.59394,0.92075,1.68495,0.14043,1.33343,75.00000,550.00000,14.41333,-0.34650,0.55113,-0.34650,0.55113,3.00000
401,630,0401,PRECINCT 1 - DISTRICT FOUR,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3178.26687,2454.67685,48.43659,45.87097,0.32556,1.14073,0.04795,1.93998,97.00000,514.00000,36.76000,-0.05304,0.59146,-0.05304,0.59146,4.00000
402,630,0402,PRECINCT 2 - DISTRICT FOUR,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2646.14392,1856.93476,46.62116,29.58734,0.74644,3.51886,0.00046,16.17255,97.00000,513.00000,46.50800,0.06676,0.59037,0.06676,0.59037,5.00000
101,710,0101,GRANBY,87.92453,0.00000,8.58491,0.00000,3.49057,0.00000,1060.00000,5958.51472,4778.07066,58.08438,32.61759,0.72711,3.05318,0.25755,2.38449,75.00000,647.00000,9.69000,-0.15823,0.59171,-0.15823,0.59171,2.00000
201,075,0201,THREE SQUARE,56.46259,0.00000,0.00000,42.85714,0.68027,0.00000,294.00000,3362.48511,2570.04447,70.43124,27.26724,0.15431,0.88247,0.00000,0.52934,0.00000,528.00000,41.37750,0.24664,0.56289,0.24664,0.56289,4.00000
104,710,0104,TITUSTOWN,99.24242,0.00000,0.00000,0.00000,0.75758,0.00000,396.00000,9065.80994,6313.41569,51.52421,37.06659,0.96276,3.47132,0.30798,3.55175,75.00000,751.00000,9.65667,-0.25237,0.57142,-0.25237,0.57142,3.00000
202,075,0202,SANDY HOOK,48.00319,0.00000,0.00000,51.83706,0.15974,0.00000,1252.00000,820.09680,679.92242,62.05260,36.46047,0.14783,0.16324,0.14588,0.44209,0.00000,515.00000,120.99750,0.27842,0.61276,0.27842,0.61276,4.00000
021,013,0021,VIRGINIA HIGHLANDS,72.43540,25.76351,0.00000,0.00000,1.80110,0.00000,1277.00000,5973.30185,5499.07669,73.60084,10.71301,0.29876,11.29995,0.02984,1.21551,42.00000,579.00000,3.53000,-0.86241,0.61568,-0.86241,0.61568,1.00000
020,013,0020,THRIFTON,95.85097,0.00000,0.00000,0.00000,4.14903,0.00000,1181.00000,3590.67324,2666.23216,92.96651,1.33434,0.18824,3.93663,0.00050,0.23607,71.00000,698.00000,5.70250,-0.53595,0.63766,-0.53595,0.63766,4.00000
023,013,0023,WESTOVER,78.61538,0.00000,0.00000,0.00000,0.61538,20.76923,1300.00000,3518.53123,2753.75372,79.63808,4.94374,0.39945,7.22496,0.03105,5.11587,71.00000,582.00000,2.48000,-0.86772,0.62102,-0.86772,0.62102,2.00000
022,013,0022,ABINGDON,73.40958,0.00000,25.87563,0.00000,0.71480,0.00000,1399.00000,3945.43293,3486.47605,84.66886,5.58286,0.12311,4.32131,0.00009,2.96720,92.00000,283.00000,1.85000,-0.68149,0.61262,-0.68149,0.61262,2.00000
025,013,0025,ARLINGTON FOREST,79.15058,0.00000,0.00000,0.00000,0.38610,20.46332,1036.00000,3035.11883,2479.41213,78.42429,4.76021,0.75845,7.07498,0.30861,5.61260,42.00000,583.00000,2.79000,-0.90144,0.65346,-0.90144,0.65346,3.00000
024,013,0024,WOODLAWN,95.86207,0.00000,0.00000,0.00000,4.13793,0.00000,1450.00000,4990.10412,3898.11990,73.81814,11.87857,0.35764,6.83820,0.10261,4.64973,71.00000,582.00000,3.82333,-0.77798,0.62441,-0.77798,0.62441,3.00000
027,013,0027,JEFFERSON,74.54689,17.10008,0.00000,0.00000,0.31521,8.03783,1269.00000,4053.76020,3276.23327,70.13584,6.13801,0.69827,10.28391,0.18318,9.81459,42.00000,583.00000,2.62333,-0.74184,0.65951,-0.74184,0.65951,3.00000
026,013,0026,FILLMORE,78.64431,19.97085,0.00000,0.00000,1.38484,0.00000,1372.00000,4975.53825,4297.14678,64.57854,15.57146,0.25611,9.72136,0.09304,6.11699,42.00000,580.00000,2.66000,-0.74456,0.66681,-0.74456,0.66681,3.00000
029,013,0029,DOMINION HILLS,78.30189,0.00000,0.00000,0.00000,0.26954,21.42857,1484.00000,3382.35710,2483.65162,88.48746,1.32856,0.13873,6.74536,0.02004,1.80219,71.00000,572.00000,2.20333,-0.82164,0.63599,-0.82164,0.63599,3.00000
028,013,0028,CLAREMONT,78.90263,19.93818,0.00000,0.00000,1.15920,0.00000,1294.00000,5771.17130,4652.57855,57.13912,14.96759,0.79252,10.47900,0.11109,12.77501,42.00000,388.00000,2.59400,-0.71540,0.63616,-0.71540,0.63616,5.00000
203,710,0203,GHENT SQUARE,95.08929,0.00000,0.00000,0.00000,4.91071,0.00000,448.00000,1391.21314,1220.99407,81.20626,9.92804,0.14200,6.10166,0.01802,0.56338,75.00000,753.00000,4.69667,-0.99469,0.62927,-0.99469,0.62927,3.00000
401,137,0401,FOUR WEST,26.57111,0.00000,0.00000,72.98787,0.44101,0.00000,907.00000,3418.56818,2557.95869,91.29730,6.31748,0.27345,0.43164,0.07909,0.42997,65.00000,334.00000,52.48000,0.27593,0.54068,0.27593,0.54068,6.00000
201,157,0201,AMISSVILLE,34.56998,0.00000,0.00000,65.26138,0.16863,0.00000,593.00000,1512.34604,1175.83842,92.82060,4.39781,0.43544,0.85177,0.00000,0.30043,84.00000,584.00000,43.10800,1.17201,0.55590,1.17201,0.55590,5.00000
502,141,0502,ELAMSVILLE,0.00000,0.00000,0.00000,96.92833,3.07167,0.00000,293.00000,1396.92910,1112.47877,95.64501,3.43278,0.08989,0.08989,0.00000,0.27041,48.00000,424.00000,76.46286,0.22482,0.58674,0.22482,0.58674,7.00000
503,141,0503,WOOLWINE,0.00000,0.00000,0.00000,99.13043,0.86957,0.00000,345.00000,1392.19796,1135.82151,92.88474,2.72304,0.62743,0.43807,0.00000,2.72643,80.00000,332.00000,100.77000,-0.09497,0.63509,-0.09497,0.63509,6.00000
501,141,0501,STUART COMMUNITY,0.00000,0.00000,0.00000,97.43590,2.56410,0.00000,195.00000,830.01816,685.66689,90.53928,6.04584,0.62942,0.01664,0.00000,1.60478,48.00000,353.00000,134.04000,0.12261,0.56274,0.12261,0.56274,2.00000
101,087,0101,COALPIT,0.00000,0.00000,0.00000,92.99926,7.00074,0.00000,1357.00000,5592.73903,3857.97017,74.17255,9.52120,0.18654,13.85219,0.00000,1.05283,69.00000,549.00000,20.77667,0.04416,0.58510,0.04416,0.58510,3.00000
102,193,0102,PRECINCT 1-2,0.00000,0.00000,0.00000,96.83973,3.16027,0.00000,443.00000,1332.64691,1061.27826,52.23522,41.78212,0.09521,0.18802,0.00000,3.66600,97.00000,417.00000,68.25600,0.56245,0.54488,0.56245,0.54488,5.00000
103,087,0103,GLEN ALLEN,0.00000,0.00000,0.00000,95.29490,4.70510,0.00000,1509.00000,4831.25565,3697.30300,76.26573,13.51289,0.18911,8.47950,0.02705,0.53959,69.00000,350.00000,43.57667,0.12930,0.60858,0.12930,0.60858,3.00000
102,087,0102,DUMBARTON,0.00000,0.00000,0.00000,90.83969,9.16031,0.00000,917.00000,6822.90460,5227.40742,48.83260,35.27606,0.27322,7.07965,0.13303,5.89587,69.00000,748.00000,10.13000,-0.01935,0.59773,-0.01935,0.59773,3.00000
105,087,0105,GREENDALE,0.00000,0.00000,0.00000,91.28920,8.71080,0.00000,574.00000,3125.99527,2472.39363,63.00468,19.11773,0.53221,8.58199,0.08089,6.21600,89.00000,744.00000,9.11667,-0.06840,0.60517,-0.06840,0.60517,3.00000
104,087,0104,GLENSIDE,0.00000,0.00000,0.00000,92.27642,7.72358,0.00000,492.00000,4863.73874,3849.77405,43.42398,37.58753,0.30968,4.56836,0.07793,11.31736,44.00000,747.00000,6.44750,-0.06532,0.65633,-0.06532,0.65633,4.00000
107,087,0107,HILLIARD,0.00000,0.00000,0.00000,86.02620,13.97380,0.00000,458.00000,1780.25085,1467.16566,89.11925,6.51902,0.12849,2.16995,0.06003,1.22530,89.00000,747.00000,11.50000,0.20704,0.59127,0.20704,0.59127,1.00000
106,087,0106,HERMITAGE,0.00000,0.00000,0.00000,91.38614,8.61386,0.00000,1010.00000,5751.30615,4620.63481,59.12065,29.64790,0.57803,4.47899,0.03275,4.49107,69.00000,748.00000,10.13000,-0.01935,0.59773,-0.01935,0.59773,3.00000
109,087,0109,HUNTON,0.00000,0.00000,0.00000,96.60574,3.39426,0.00000,383.00000,1396.50627,1075.52212,90.11226,5.84999,0.27314,2.22619,0.00017,0.75249,68.00000,448.00000,29.11500,0.06368,0.57298,0.06368,0.57298,2.00000
108,087,0108,HUNGARY CREEK,0.00000,0.00000,0.00000,94.70836,5.29164,0.00000,1663.00000,5084.50848,3884.37609,75.88549,11.49587,0.18394,9.81171,0.05247,1.19099,69.00000,749.00000,9.44500,-0.13255,0.60096,-0.13255,0.60096,2.00000
001,091,0001,MONTEREY,0.00000,0.00000,0.00000,98.84615,1.15385,0.00000,260.00000,826.04754,691.32262,97.68747,0.14465,0.57726,0.14465,0.00000,1.15720,90.00000,936.00000,93.70333,0.28655,0.73438,0.28655,0.73438,3.00000
205,019,0205,SAUNDERS VOL FIRE CO,26.65917,0.00000,0.00000,73.34083,0.00000,0.00000,889.00000,2227.16098,1920.62952,97.54366,1.00328,0.20886,0.26033,0.20827,0.00000,34.00000,196.00000,82.51571,0.68681,0.64086,0.68681,0.64086,7.00000
204,019,0204,BODY CAMP ELEM SCHOOL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1225.98161,944.44445,91.25146,8.22602,0.31657,0.20371,0.00000,0.00177,34.00000,134.00000,127.96667,0.58466,0.65579,0.58466,0.65579,3.00000
203,019,0203,MONETA ELEM SCHOOL,27.12512,0.00000,0.00000,72.87488,0.00000,0.00000,1047.00000,3696.96614,2987.57628,92.68048,5.27829,0.30087,0.53632,0.00000,0.26974,34.00000,216.00000,92.02250,0.40479,0.54287,0.40479,0.54287,4.00000
202,019,0202,STAUNTON RIVER HIGH SCHOOL,28.02548,0.00000,0.00000,71.54989,0.42463,0.00000,471.00000,1942.61704,1493.12067,90.72650,7.39828,0.06635,0.13869,0.00000,0.40195,19.00000,197.00000,110.35667,0.40479,0.54287,0.40479,0.54287,3.00000
201,019,0201,BEDFORD CHRISTIAN CHURCH,28.06540,0.00000,0.00000,71.66213,0.27248,0.00000,367.00000,1439.42564,1086.77987,86.38257,11.79204,0.27551,0.27418,0.00000,0.36465,19.00000,167.00000,152.96500,0.25336,0.60933,0.25336,0.60933,2.00000
703,173,0703,KONNAROCK,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,55.00000,232.79956,202.92099,98.03459,0.00000,0.00000,0.48987,0.00000,0.98267,26.00000,472.00000,58.17250,-0.41531,0.74766,-0.41531,0.74766,4.00000
702,173,0702,SUGAR GROVE,31.00962,0.00000,9.37500,59.61538,0.00000,0.00000,416.00000,1736.61712,1353.76419,96.81670,1.70312,0.29803,0.29586,0.00000,0.14812,94.00000,565.00000,65.15750,0.02906,0.72058,0.02906,0.72058,8.00000
701,173,0701,ADWOLFE,0.00000,0.00000,0.00000,98.02867,1.97133,0.00000,558.00000,2722.33265,2153.14795,97.74551,0.42556,0.04664,0.22646,0.00000,0.72179,26.00000,718.00000,74.82167,0.18201,0.64139,0.18201,0.64139,6.00000
701,670,0701,WARD SEVEN,78.32168,0.00000,2.33100,19.11422,0.23310,0.00000,429.00000,3370.32610,2452.96294,56.29325,35.15751,0.36216,1.24215,0.20699,4.69846,39.00000,902.00000,28.50333,-0.30455,0.57006,-0.30455,0.57006,3.00000
701,117,0701,CHASE CITY,0.00000,0.00000,0.00000,99.34211,0.65789,0.00000,304.00000,1947.91021,1470.83733,63.92236,34.23146,0.26399,0.34180,0.00000,0.06799,98.00000,252.00000,129.56500,-0.42119,0.73834,-0.42119,0.73834,2.00000
702,117,0702,SUNSHINE,0.00000,0.00000,0.00000,98.72881,1.27119,0.00000,236.00000,1661.95967,1444.64467,51.53328,47.41139,0.00054,0.27595,0.00000,0.28131,98.00000,331.00000,107.66667,-0.48620,0.67753,-0.48620,0.67753,6.00000
403,127,0403,MOUNTCASTLE,0.00000,0.00000,0.00000,96.17486,3.82514,0.00000,366.00000,1364.93818,1078.58984,89.78340,6.30433,1.45487,0.72164,0.09271,0.00000,23.00000,382.00000,54.55000,0.98590,0.53315,0.98590,0.53315,2.00000
502,053,0502,CHESDIN,87.81014,0.00000,0.00000,9.27724,2.91262,0.00000,927.00000,3965.49492,2840.79313,46.71504,49.76103,0.38609,0.67140,0.03517,1.40404,88.00000,323.00000,75.93000,-0.45768,0.62352,-0.45768,0.62352,1.00000
501,053,0501,EDGEHILL,22.87637,0.00000,0.00000,71.23633,5.88730,0.00000,1189.00000,1162.08460,1007.14094,40.42990,56.30283,0.06775,0.94223,0.00000,1.60445,29.00000,323.00000,73.68500,-0.57045,0.60187,-0.57045,0.60187,2.00000
001,690,0001,PRECINCT #1,98.43260,0.00000,0.00000,1.56740,0.00000,0.00000,319.00000,1154.71324,932.75486,3.73358,94.67783,0.12370,0.21442,0.00000,0.20762,6.00000,428.00000,151.44000,-0.07767,0.56788,-0.07767,0.56788,1.00000
401,043,0401,WHITE POST,36.45485,0.00000,0.00000,63.43367,0.11148,0.00000,897.00000,2736.11059,2175.88184,89.61454,7.84873,0.23440,0.55404,0.00000,0.96169,17.00000,668.00000,56.30222,0.39924,0.57411,0.39924,0.57411,9.00000
401,159,0401,PRECINCT 4-1,33.70098,0.00000,4.13603,60.14093,2.02206,0.00000,3264.00000,1640.11915,1331.89504,84.02055,11.84346,0.37551,0.52758,0.00020,2.55775,70.00000,565.00000,66.58000,-0.30796,0.61755,-0.30796,0.61755,8.00000
101,183,0101,WAVERLY,69.23077,0.00000,0.00000,30.56680,0.20243,0.00000,494.00000,1434.95720,1110.92096,21.93085,73.88206,0.00001,0.00000,0.00000,3.73700,39.00000,420.00000,177.45000,-0.27892,0.59884,-0.27892,0.59884,1.00000
501,177,0501,BELMONT,61.86253,0.00000,0.00000,30.26608,7.87140,0.00000,902.00000,3239.20812,2465.13429,86.08718,11.12936,0.28580,0.57476,0.12151,0.48946,41.00000,409.00000,102.09778,0.24365,0.63772,0.24365,0.63772,9.00000
503,177,0503,POST OAK,0.00000,0.00000,0.00000,95.01425,4.98575,0.00000,702.00000,3155.42232,2344.65110,88.43914,8.97013,0.38431,0.80811,0.00007,0.51024,91.00000,724.00000,212.83000,0.26190,0.65889,0.26190,0.65889,1.00000
502,177,0502,BROKENBURG,13.28904,0.00000,0.00000,80.89701,2.99003,2.82392,602.00000,2906.30454,2180.20567,87.51597,9.60993,0.41183,0.58605,0.00021,0.59653,91.00000,367.00000,106.93667,0.16528,0.63123,0.16528,0.63123,6.00000
505,177,0505,BROCK,0.00000,0.00000,0.00000,89.69259,10.30741,0.00000,1106.00000,4270.65135,3078.96415,86.85947,9.31303,0.35559,1.81614,0.06496,0.48784,91.00000,512.00000,110.22000,0.45892,0.62939,0.45892,0.62939,3.00000
504,177,0504,COURTHOUSE,30.65292,0.00000,0.00000,69.27835,0.06873,0.00000,1455.00000,4063.65906,3012.81724,82.32249,13.47585,0.39991,1.15430,0.13400,1.05272,91.00000,492.00000,106.96000,0.31886,0.62763,0.31886,0.62763,3.00000
320,700,0320,WATKINS,0.00000,0.00000,0.00000,91.42857,8.57143,0.00000,420.00000,6295.00457,5002.72606,75.74428,17.95700,0.46258,1.46542,0.03108,1.97951,54.00000,909.00000,12.62333,-0.22765,0.60778,-0.22765,0.60778,3.00000
302,051,0302,HERALD,0.00000,0.00000,0.00000,97.14286,2.85714,0.00000,175.00000,1040.14173,778.82919,99.28272,0.00000,0.25646,0.15025,0.00000,0.00000,25.00000,230.00000,50.69000,0.40071,0.75109,0.40071,0.75109,6.00000
303,051,0303,RIDGE,0.00000,0.00000,0.00000,98.59649,1.40351,0.00000,285.00000,1861.07591,1463.54498,99.24685,0.06808,0.00015,0.06978,0.00000,0.40969,25.00000,339.00000,88.71500,-0.27204,0.67151,-0.27204,0.67151,4.00000
301,051,0301,WEST DANTE,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,103.00000,446.22113,347.78699,97.95386,0.00000,0.00000,0.00000,0.00000,0.00356,25.00000,229.00000,51.60250,0.23747,0.67308,0.23747,0.67308,4.00000
502,001,0502,RUE,90.44369,0.00000,9.55631,0.00000,0.00000,0.00000,293.00000,1962.24950,1512.85398,33.43907,55.51763,0.70105,0.51439,0.06610,8.97107,99.00000,141.00000,54.89000,0.83524,0.49171,0.83524,0.49171,5.00000
501,001,0501,MAPPSVILLE,80.62500,0.00000,19.06250,0.00000,0.31250,0.00000,320.00000,1924.63969,1421.34710,46.60717,39.59911,0.00000,0.28183,0.42217,11.96089,99.00000,141.00000,44.24333,-0.17392,0.67443,-0.17392,0.67443,6.00000
402,153,0402,BATTLEFIELD,0.00000,0.00000,0.00000,95.49839,4.50161,0.00000,1244.00000,5572.84750,4041.75405,86.86929,3.79298,0.38790,5.72261,0.09898,0.96769,67.00000,804.00000,22.23750,0.13236,0.58758,0.13236,0.58758,8.00000
403,153,0403,BULL RUN,43.55030,0.00000,0.00000,56.21302,0.23669,0.00000,845.00000,4309.44253,2713.80853,66.42348,12.36733,0.22064,13.70452,0.07609,3.74520,67.00000,889.00000,28.85000,0.28419,0.57393,0.28419,0.57393,2.00000
201,143,0201,CALLANDS,24.35678,0.00000,0.00000,75.47170,0.17153,0.00000,583.00000,1864.28280,1514.86192,80.71217,17.17460,0.33491,0.06347,0.00000,0.85721,34.00000,394.00000,86.74000,0.35447,0.65197,0.35447,0.65197,5.00000
401,153,0401,EVERGREEN,35.73556,0.00000,0.00000,63.84753,0.41691,0.00000,1679.00000,4026.71604,3062.99963,91.46115,3.38370,0.29012,2.23197,0.06507,0.93805,67.00000,839.00000,38.38750,0.22192,0.61084,0.22192,0.61084,4.00000
406,153,0406,ALVEY,41.75115,0.00000,0.00000,57.83410,0.41475,0.00000,2170.00000,6858.28884,4899.56751,77.92138,7.16602,0.24556,11.84618,0.12235,1.25403,63.00000,725.00000,36.83667,0.19179,0.61510,0.19179,0.61510,3.00000
206,143,0206,CLIMAX,19.32367,0.00000,0.00000,80.19324,0.48309,0.00000,414.00000,1387.48277,1108.32020,83.33828,14.99404,0.09101,0.17955,0.00000,0.55593,30.00000,252.00000,179.50500,0.52773,0.74273,0.52773,0.74273,2.00000
404,153,0404,SINCLAIR,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6018.88255,4381.42665,56.11183,17.83820,0.61494,7.65162,0.18277,13.47669,93.00000,709.00000,14.54500,-0.12230,0.57557,-0.12230,0.57557,2.00000
405,153,0405,STONEWALL,0.00000,0.00000,0.00000,97.81182,2.18818,0.00000,457.00000,6735.43395,5025.70683,52.00260,16.90374,0.82867,9.57715,0.06053,17.00720,1.00000,889.00000,20.04000,-0.31538,0.56915,-0.31538,0.56915,1.00000
401,101,0401,MANQUIN,0.00000,0.00000,0.00000,95.90164,4.09836,0.00000,854.00000,3024.71342,2298.62651,79.72734,16.80061,1.08479,0.42956,0.04156,0.52645,85.00000,475.00000,62.81000,0.67858,0.53907,0.67858,0.53907,8.00000
409,153,0409,HAYMARKET,47.16418,0.00000,0.00000,52.73632,0.09950,0.00000,1005.00000,5330.76247,3677.24625,68.25750,12.95648,0.27200,11.96528,0.18665,3.12212,67.00000,800.00000,25.10000,0.01234,0.57200,0.01234,0.57200,3.00000
504,169,0504,RYE COVE,0.00000,0.00000,0.00000,99.16667,0.83333,0.00000,240.00000,1392.57456,1125.37031,98.92929,0.08820,0.00022,0.08954,0.00000,0.53315,14.00000,819.00000,104.46250,0.43402,0.61140,0.43402,0.61140,4.00000
501,169,0501,DUNGANNON,0.00000,0.00000,0.00000,97.58065,2.41935,0.00000,124.00000,978.21309,767.92090,98.69781,0.13022,0.00000,0.12954,0.00000,0.52089,25.00000,757.00000,88.62833,0.97431,0.56507,0.97431,0.56507,6.00000
502,169,0502,FORT BLACKMORE,0.00000,0.00000,0.00000,97.57576,2.42424,0.00000,165.00000,995.73265,760.68704,98.94612,0.00000,0.39438,0.00000,0.00000,0.39438,25.00000,852.00000,96.25400,0.77061,0.57724,0.77061,0.57724,5.00000
301,099,0301,DAHLGREN,0.00000,0.00000,0.00000,92.68503,7.31497,0.00000,1162.00000,5825.97038,4233.68305,72.22926,22.33998,0.65985,1.80954,0.04724,0.87535,97.00000,762.00000,40.82571,0.72046,0.64336,0.72046,0.64336,7.00000
602,167,0602,ELK GARDEN,0.00000,0.00000,0.00000,99.41292,0.58708,0.00000,511.00000,2547.98398,2034.57555,99.55513,0.14854,0.09925,0.00006,0.00000,0.00041,25.00000,529.00000,95.47286,0.37071,0.66289,0.37071,0.66289,7.00000
301,005,0301,CALLAGHAN,36.23853,0.00000,0.00000,62.84404,0.91743,0.00000,218.00000,843.11899,646.45277,98.61459,0.15450,0.15401,0.00000,0.00000,0.00000,90.00000,523.00000,116.12750,-0.01489,0.72225,-0.01489,0.72225,4.00000
302,005,0302,GRIFFITH,33.24538,0.00000,0.00000,65.96306,0.79156,0.00000,379.00000,1479.84593,1189.75695,97.37647,1.20513,0.22134,0.18819,0.00000,0.24812,5.00000,685.00000,154.72000,0.24106,0.71210,0.24106,0.71210,3.00000
401,077,0401,FRIES,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,196.00000,1106.81159,922.66717,98.00910,0.55021,0.10838,0.32507,0.00000,0.57383,94.00000,256.00000,52.18333,-0.00387,0.68921,-0.00387,0.68921,6.00000
008,550,0008,SOUTH NORFOLK RECREATION,93.26805,0.00000,0.00000,0.00000,6.73195,0.00000,817.00000,4916.53885,3753.21717,63.75998,25.98878,0.53293,1.17111,0.02664,6.33138,61.00000,376.00000,53.56000,-0.16761,0.58507,-0.16761,0.58507,4.00000
403,077,0403,OLDTOWN,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,183.00000,977.95319,809.32406,94.40995,2.99089,0.00000,0.24407,0.01138,1.11638,94.00000,243.00000,64.33000,0.34354,0.79217,0.34354,0.79217,3.00000
402,077,0402,PROVIDENCE,99.50125,0.00000,0.00000,0.00000,0.49875,0.00000,1203.00000,1962.48098,1518.69452,96.80212,0.71926,0.00000,0.06585,0.00000,1.82013,94.00000,235.00000,60.29714,0.03024,0.67928,0.03024,0.67928,7.00000
001,550,0001,GREAT BRIDGE,32.59005,0.00000,0.00000,64.49400,0.00000,2.91595,1166.00000,5076.63363,4013.41898,72.05196,23.99994,0.19330,1.62828,0.17257,0.64365,57.00000,366.00000,119.59667,0.28631,0.62610,0.28631,0.62610,3.00000
003,550,0003,CAMELOT,99.21090,0.00000,0.00000,0.00000,0.78910,0.00000,1394.00000,4703.84131,3477.85830,10.74431,85.49073,0.20376,1.20431,0.02867,0.83780,73.00000,426.00000,44.57667,-0.06815,0.61259,-0.06815,0.61259,3.00000
002,550,0002,BETHEL,0.00000,0.00000,0.00000,97.57976,2.42024,0.00000,909.00000,4074.98520,3028.87174,90.74633,5.98049,0.55850,0.79111,0.32876,0.29925,57.00000,741.00000,69.23000,0.34064,0.58207,0.34064,0.58207,4.00000
005,550,0005,CRESTWOOD,98.09160,0.00000,0.00000,0.00000,1.90840,0.00000,1048.00000,4186.96118,2943.78268,16.47883,77.53483,0.11716,2.79028,0.13588,1.22096,73.00000,392.00000,83.87750,-0.05035,0.57643,-0.05035,0.57643,4.00000
004,550,0004,CHURCHLAND,0.00000,0.00000,0.00000,96.24242,3.75758,0.00000,825.00000,2550.32947,1946.11718,86.88262,7.56528,0.19954,3.77445,0.00000,0.30626,35.00000,425.00000,12.66000,-0.21395,0.60041,-0.21395,0.60041,3.00000
007,550,0007,GREENBRIER,42.10909,0.00000,0.00000,54.25455,0.29091,3.34545,1375.00000,4059.88562,3073.18361,76.59525,15.74138,0.36027,5.02924,0.00000,0.56148,57.00000,470.00000,32.74000,0.12051,0.58397,0.12051,0.58397,1.00000
006,550,0006,DEEP CREEK,0.00000,0.00000,0.00000,91.85771,8.14229,0.00000,1265.00000,6152.66660,4479.76028,65.57039,28.25729,0.44929,2.95017,0.11164,1.09512,77.00000,637.00000,102.76400,0.23835,0.57378,0.23835,0.57378,5.00000
