SAINC30 Economic Profile,,,,,,,,,,,
(Millions of dollars) ,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,
State or DC,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017
35000,New Mexico,94,    Monetary interest receipts,1565.7,1602.6,1827.5,1528.4,1684.2,1697.8,1725.4,1907.3
35000,New Mexico,95,  Rental income of persons,2423.5,3125.5,3287.5,3410.6,3673.3,3808.2,4032.4,4248.9
35000,New Mexico,96,    Imputed rent,1753.9,2284.4,2424.5,2507,2634.7,2810.6,2982.2,3207.9
35000,New Mexico,97,    Monetary rent,669.6,841.1,863,903.6,1038.6,997.6,1050.3,1041.1
35000,New Mexico,100,Population (persons) 3/,2064607,2077744,2083590,2085161,2083207,2082264,2085432,2088070
35000,New Mexico,,Per capita incomes (dollars),,,,,,,,
35000,New Mexico,110,Per capita personal income 4/,33547,35048,35796,35204,37321,38397,38929,39811
35000,New Mexico,120,Per capita net earnings 4/,20184,21059,21251,20841,21596,21793,21958,22585
35000,New Mexico,130,Per capita personal current transfer receipts 4/,7691,7731,7688,7759,8499,9162,9367,9361
35000,New Mexico,140,  Per capita income maintenance benefits 4/,961,977,988,1002,998,1016,1050,1025
35000,New Mexico,150,  Per capita unemployment insurance compensation 4/,371,306,214,156,100,88,93,76
35000,New Mexico,160,  Per capita retirement and other 4/,6359,6448,6485,6601,7401,8058,8225,8261
35000,New Mexico,170,"Per capita dividends, interest, and rent 4/",5672,6258,6857,6604,7226,7443,7604,7864
35000,New Mexico,171,  Per capita dividends 4/,1178,1419,1803,1668,1983,2059,2131,2195
35000,New Mexico,172,  Per capita interest 4/,3320,3334,3477,3301,3480,3555,3540,3635
35000,New Mexico,173,  Per capita rent 4/,1174,1504,1578,1636,1763,1829,1934,2035
35000,New Mexico,,Place of work profile (millions of dollars),,,,,,,,
35000,New Mexico,180,Earnings by place of work,47116.9,48809.3,49435.9,49441.7,51187.5,51882,52263.3,53657.9
35000,New Mexico,190,  Wages and salaries,33508.6,34175.2,34992.6,35407.2,36608.7,37443.7,37594.5,38565.3
35000,New Mexico,200,  Supplements to wages and salaries,8495.3,8820,9138.5,9077.6,9139.9,9536.9,9924.4,10058
35000,New Mexico,201,    Employer contributions for employee pension and insurance funds 5/,5914.5,6128.4,6386,6266.6,6244.1,6403.8,6822.9,7022.9
35000,New Mexico,202,    Employer contributions for government social insurance,2580.8,2691.6,2752.5,2811,2895.8,3133,3101.5,3035.1
35000,New Mexico,210,  Proprietors' income,5113,5814.1,5304.9,4956.9,5438.9,4901.4,4744.4,5034.6
35000,New Mexico,220,    Farm proprietors' income,634.6,880.4,744.7,680.5,957,594.1,609.2,646.6
35000,New Mexico,230,    Nonfarm proprietors' income,4478.4,4933.7,4560.2,4276.4,4481.9,4307.4,4135.3,4388
35000,New Mexico,240,Total employment (number of jobs),1059977,1064267,1067211,1075465,1083392,1091873,1092406,1097872
35000,New Mexico,250,  Wage and salary employment,836523,836180,839254,846495,852348,860023,861222,862272
35000,New Mexico,260,  Proprietors employment,223454,228087,227957,228970,231044,231850,231184,235600
35000,New Mexico,270,    Farm proprietors employment 6/,19083,20715,21328,21547,21473,21405,21291,21372
35000,New Mexico,280,    Nonfarm proprietors employment,204371,207372,206629,207423,209571,210445,209893,214228
35000,New Mexico,290,Average earnings per job (dollars),44451,45862,46323,45972,47247,47516,47842,48874
35000,New Mexico,300,  Average wages and salaries,40057,40871,41695,41828,42950,43538,43653,44725
35000,New Mexico,310,  Average nonfarm proprietors' income,21913,23792,22069,20617,21386,20468,19702,20483
36000,New York,,Place of residence profile,,,,,,,,
36000,New York,10,Personal income (millions of dollars),954364.5,1009303.3,1065474,1081132.8,1125896.6,1172712.9,1208345.7,1281082.4
36000,New York,,Derivation of personal income,,,,,,,,
36000,New York,45,Net earnings by place of residence,608010.4,640040.8,671197.7,679972,701989.7,724318.3,747517.8,785384.9
36000,New York,50,Personal current transfer receipts,182471.4,185632.6,184288.4,185876.2,190084.8,200653.5,205878,226704.5
36000,New York,60,  Income maintenance benefits 1/,21121,21372.1,21849.9,22132,22241.6,22463.1,22394.1,22109.2
36000,New York,70,  Unemployment insurance compensation,9273.9,7491.5,6933.3,4998.3,2546.2,2312.7,2181.6,2118.2
36000,New York,80,  Retirement and other,152076.5,156769,155505.2,158745.8,165297.1,175877.7,181302.3,202477
36000,New York,90,"Dividends, interest, and rent",163882.7,183630,209988,215284.6,233822.1,247741.1,254949.8,268993
36000,New York,91,  Personal dividend income,39344,48766.7,59157.5,58284.8,70957.4,75397.6,78922.7,81201.6
36000,New York,92,  Personal interest income,98484.4,102941.6,116046.8,119414.4,122106.4,129275.5,130057.4,139471.2
36000,New York,93,    Imputed interest receipts 2/,63036.6,65204.9,70538.4,73960.4,76089.7,80889.1,80847.5,85145.5
36000,New York,94,    Monetary interest receipts,35447.7,37736.7,45508.5,45454.1,46016.7,48386.4,49210,54325.8
36000,New York,95,  Rental income of persons,26054.4,31921.7,34783.8,37585.4,40758.2,43068,45969.7,48320.2
36000,New York,96,    Imputed rent,18208.1,22491,25037.3,27382.6,28989.4,30347.6,32252.4,34706.3
36000,New York,97,    Monetary rent,7846.2,9430.6,9746.5,10202.8,11768.8,12720.4,13717.3,13613.9
36000,New York,100,Population (persons) 3/,19405185,19526372,19625409,19712514,19773580,19819347,19836286,19849399
36000,New York,,Per capita incomes (dollars),,,,,,,,
36000,New York,110,Per capita personal income 4/,49181,51689,54291,54845,56939,59170,60916,64540
36000,New York,120,Per capita net earnings 4/,31332,32778,34200,34494,35501,36546,37684,39567
36000,New York,130,Per capita personal current transfer receipts 4/,9403,9507,9390,9429,9613,10124,10379,11421
36000,New York,140,  Per capita income maintenance benefits 4/,1088,1095,1113,1123,1125,1133,1129,1114
36000,New York,150,  Per capita unemployment insurance compensation 4/,478,384,353,254,129,117,110,107
36000,New York,160,  Per capita retirement and other 4/,7837,8029,7924,8053,8359,8874,9140,10201
36000,New York,170,"Per capita dividends, interest, and rent 4/",8445,9404,10700,10921,11825,12500,12853,13552
36000,New York,171,  Per capita dividends 4/,2027,2497,3014,2957,3588,3804,3979,4091
36000,New York,172,  Per capita interest 4/,5075,5272,5913,6058,6175,6523,6557,7026
36000,New York,173,  Per capita rent 4/,1343,1635,1772,1907,2061,2173,2317,2434
36000,New York,,Place of work profile (millions of dollars),,,,,,,,
36000,New York,180,Earnings by place of work,733079.5,762975.5,798315.2,819356.6,849823.3,878686.1,906179.1,958646.9
36000,New York,190,  Wages and salaries,518024.6,537593.3,553648.4,564948.4,600956.7,627174.7,640498.9,673153.3
36000,New York,200,  Supplements to wages and salaries,126449.3,128738.2,132793.6,140973.5,142642.4,147435.5,147358,154498.4
36000,New York,201,    Employer contributions for employee pension and insurance funds 5/,89840.7,90831,93707.7,100291.3,99517.5,102488.3,101743.2,106776
36000,New York,202,    Employer contributions for government social insurance,36608.7,37907.1,39085.9,40682.2,43124.9,44947.3,45614.8,47722.5
36000,New York,210,  Proprietors' income,88605.5,96644,111873.2,113434.7,106224.2,104075.9,118322.2,130995.2
36000,New York,220,    Farm proprietors' income,925,1304.7,1065.6,1418.8,1390.5,701.5,354,487.9
36000,New York,230,    Nonfarm proprietors' income,87680.5,95339.3,110807.6,112015.8,104833.7,103374.5,117968.2,130507.3
36000,New York,240,Total employment (number of jobs),11005742,11294064,11432840,11619137,11866997,12099838,12259662,12436400
36000,New York,250,  Wage and salary employment,8708911,8807999,8932772,9051229,9221011,9385967,9510338,9623705
36000,New York,260,  Proprietors employment,2296831,2486065,2500068,2567908,2645986,2713871,2749324,2812695
36000,New York,270,    Farm proprietors employment 6/,32327,32281,31786,32230,32249,32657,32628,32621
36000,New York,280,    Nonfarm proprietors employment,2264504,2453784,2468282,2535678,2613737,2681214,2716696,2780074
36000,New York,290,Average earnings per job (dollars),66609,67555,69826,70518,71612,72620,73916,77084
36000,New York,300,  Average wages and salaries,59482,61035,61979,62417,65173,66820,67348,69947
36000,New York,310,  Average nonfarm proprietors' income,38720,38854,44893,44176,40109,38555,43423,46944
37000,North Carolina,,Place of residence profile,,,,,,,,
37000,North Carolina,10,Personal income (millions of dollars),340764.3,354294.4,379031.2,375057,397410.7,419888.9,433766.4,454306.9
37000,North Carolina,,Derivation of personal income,,,,,,,,
37000,North Carolina,45,Net earnings by place of residence,214987.8,220647.1,239177.1,234605.3,246251.2,258325.4,266874.6,280401.8
37000,North Carolina,50,Personal current transfer receipts,70644.2,72377.8,73976.9,75389.9,78423.1,82845.1,85604.6,88932.1
37000,North Carolina,60,  Income maintenance benefits 1/,7726.2,8018.1,8220.4,8472.5,8570.3,8691.5,8730.6,8343.2
37000,North Carolina,70,  Unemployment insurance compensation,4615.9,4091.9,2837.2,1535.3,491.9,315.2,261.4,226.9
37000,North Carolina,80,  Retirement and other,58302.1,60267.7,62919.3,65382.1,69360.9,73838.4,76612.6,80362
37000,North Carolina,90,"Dividends, interest, and rent",55132.4,61269.5,65877.1,65061.8,72736.4,78718.4,81287.1,84973
37000,North Carolina,91,  Personal dividend income,13876.8,16615.3,19843.6,19295.1,23093.5,25598,26641.2,27500.1
37000,North Carolina,92,  Personal interest income,31240.1,32170.6,32706.5,31434.8,34577.3,36901.7,37427.3,39325.5
37000,North Carolina,93,    Imputed interest receipts 2/,22796.4,23325.2,23509.8,23359.3,24955.2,26517.7,26878.8,27656
37000,North Carolina,94,    Monetary interest receipts,8443.7,8845.4,9196.7,8075.5,9622.1,10384.1,10548.5,11669.4
37000,North Carolina,95,  Rental income of persons,10015.5,12483.7,13327,14331.9,15065.6,16218.7,17218.5,18147.5
37000,North Carolina,96,    Imputed rent,7430.9,9358.5,10073.4,10972.8,11237.9,12062.6,12701.8,13667.7
37000,North Carolina,97,    Monetary rent,2584.6,3125.1,3253.6,3359,3827.7,4156.1,4516.8,4479.8
37000,North Carolina,100,Population (persons) 3/,9574247,9662940,9755299,9849812,9941160,10041769,10156689,10273419
37000,North Carolina,,Per capita incomes (dollars),,,,,,,,
37000,North Carolina,110,Per capita personal income 4/,35592,36665,38854,38078,39976,41814,42707,44222
37000,North Carolina,120,Per capita net earnings 4/,22455,22834,24518,23818,24771,25725,26276,27294
37000,North Carolina,130,Per capita personal current transfer receipts 4/,7379,7490,7583,7654,7889,8250,8428,8657
37000,North Carolina,140,  Per capita income maintenance benefits 4/,807,830,843,860,862,866,860,812
37000,North Carolina,150,  Per capita unemployment insurance compensation 4/,482,423,291,156,49,31,26,22
37000,North Carolina,160,  Per capita retirement and other 4/,6089,6237,6450,6638,6977,7353,7543,7822
37000,North Carolina,170,"Per capita dividends, interest, and rent 4/",5758,6341,6753,6605,7317,7839,8003,8271
37000,North Carolina,171,  Per capita dividends 4/,1449,1719,2034,1959,2323,2549,2623,2677
37000,North Carolina,172,  Per capita interest 4/,3263,3329,3353,3191,3478,3675,3685,3828
37000,North Carolina,173,  Per capita rent 4/,1046,1292,1366,1455,1515,1615,1695,1766
37000,North Carolina,,Place of work profile (millions of dollars),,,,,,,,
37000,North Carolina,180,Earnings by place of work,243762,247464.4,267072.2,266760.4,280027.8,294005.3,303795,318753.7
37000,North Carolina,190,  Wages and salaries,173519.4,179966.2,187090.8,192266.7,200930.4,212838,221422.2,232254.8
37000,North Carolina,200,  Supplements to wages and salaries,42995.6,42561.5,45279.8,45607.3,49104.2,50644.3,50486,52074.6
37000,North Carolina,201,    Employer contributions for employee pension and insurance funds 5/,29762.8,28598.4,30721.4,30617.7,33333.4,34086.4,33784.9,35087.1
37000,North Carolina,202,    Employer contributions for government social insurance,13232.8,13963.1,14558.4,14989.7,15770.7,16557.9,16701.1,16987.5
37000,North Carolina,210,  Proprietors' income,27247,24936.8,34701.6,28886.4,29993.2,30523,31886.7,34424.3
37000,North Carolina,220,    Farm proprietors' income,1973.5,1539.6,2245.4,2744.5,3044.8,2477.2,1776,2250.2
37000,North Carolina,230,    Nonfarm proprietors' income,25273.5,23397.2,32456.2,26141.9,26948.4,28045.9,30110.7,32174.1
37000,North Carolina,240,Total employment (number of jobs),5178363,5292814,5356443,5437125,5560638,5695713,5829499,5919928
37000,North Carolina,250,  Wage and salary employment,4124455,4175842,4241784,4298323,4380948,4494854,4588883,4657504
37000,North Carolina,260,  Proprietors employment,1053908,1116972,1114659,1138802,1179690,1200859,1240616,1262424
37000,North Carolina,270,    Farm proprietors employment 6/,43232,42870,42086,42309,41910,41403,40677,40499
37000,North Carolina,280,    Nonfarm proprietors employment,1010676,1074102,1072573,1096493,1137780,1159456,1199939,1221925
37000,North Carolina,290,Average earnings per job (dollars),47073,46755,49860,49063,50359,51619,52113,53844
37000,North Carolina,300,  Average wages and salaries,42071,43097,44107,44731,45865,47351,48252,49867
37000,North Carolina,310,  Average nonfarm proprietors' income,25007,21783,30260,23841,23685,24189,25094,26331
38000,North Dakota,,Place of residence profile,,,,,,,,
38000,North Dakota,10,Personal income (millions of dollars),29446.2,32933.5,38866.4,38867.3,41367.9,40429.7,39766.2,39483.6
38000,North Dakota,,Derivation of personal income,,,,,,,,
38000,North Dakota,45,Net earnings by place of residence,19459.8,21839.3,26614.4,26089.7,27546.4,26440,25526.5,24778.1
38000,North Dakota,50,Personal current transfer receipts,4543.3,4649.6,4691.9,4856.5,5058.6,5323.5,5531.3,5642.2
38000,North Dakota,60,  Income maintenance benefits 1/,420.7,424.2,421.3,418.9,423,444.8,458.7,458.7
38000,North Dakota,70,  Unemployment insurance compensation,119.4,94.8,83.7,101.3,80.1,115.3,147.6,109.3
38000,North Dakota,80,  Retirement and other,4003.2,4130.6,4186.9,4336.3,4555.5,4763.5,4925.1,5074.2
38000,North Dakota,90,"Dividends, interest, and rent",5443.1,6444.6,7560.1,7921.1,8762.9,8666.1,8708.5,9063.2
38000,North Dakota,91,  Personal dividend income,1553.6,2000.7,2644.9,2717,2985.3,2882.9,2948.1,3035.2
38000,North Dakota,92,  Personal interest income,2819.3,2946.5,3133,3124.7,3266.9,3491.7,3505.6,3665.8
38000,North Dakota,93,    Imputed interest receipts 2/,1972.8,2070,2155.5,2229.1,2345.5,2486.3,2477.5,2541.8
38000,North Dakota,94,    Monetary interest receipts,846.5,876.5,977.6,895.6,921.3,1005.4,1028.1,1124
38000,North Dakota,95,  Rental income of persons,1070.3,1497.4,1782.2,2079.5,2510.8,2291.4,2254.8,2362.2
38000,North Dakota,96,    Imputed rent,415,553.7,664.8,756.9,822.6,951.3,1043.2,1127.6
38000,North Dakota,97,    Monetary rent,655.2,943.7,1117.4,1322.6,1688.2,1340.1,1211.6,1234.6
38000,North Dakota,100,Population (persons) 3/,674518,684830,701380,722908,738658,754859,755548,755393
38000,North Dakota,,Per capita incomes (dollars),,,,,,,,
38000,North Dakota,110,Per capita personal income 4/,43655,48090,55414,53765,56004,53559,52632,52269
38000,North Dakota,120,Per capita net earnings 4/,28850,31890,37946,36090,37293,35026,33785,32802
38000,North Dakota,130,Per capita personal current transfer receipts 4/,6736,6789,6690,6718,6848,7052,7321,7469
38000,North Dakota,140,  Per capita income maintenance benefits 4/,624,619,601,580,573,589,607,607
38000,North Dakota,150,  Per capita unemployment insurance compensation 4/,177,138,119,140,108,153,195,145
38000,North Dakota,160,  Per capita retirement and other 4/,5935,6032,5970,5998,6167,6310,6519,6717
38000,North Dakota,170,"Per capita dividends, interest, and rent 4/",8070,9410,10779,10957,11863,11480,11526,11998
38000,North Dakota,171,  Per capita dividends 4/,2303,2922,3771,3758,4041,3819,3902,4018
38000,North Dakota,172,  Per capita interest 4/,4180,4302,4467,4322,4423,4626,4640,4853
38000,North Dakota,173,  Per capita rent 4/,1587,2187,2541,2877,3399,3036,2984,3127
38000,North Dakota,,Place of work profile (millions of dollars),,,,,,,,
38000,North Dakota,180,Earnings by place of work,22930.4,25785.8,31359.4,31858.4,34047.9,32681.9,31173.4,30659.1
38000,North Dakota,190,  Wages and salaries,14741.6,16965.9,20175.4,21696,23987.2,23432.5,21650.3,22133.1
38000,North Dakota,200,  Supplements to wages and salaries,3560.7,3923.1,4189.4,4594.9,5134.1,5196.4,5296.7,5531.4
38000,North Dakota,201,    Employer contributions for employee pension and insurance funds 5/,2347.5,2457.2,2627.6,2858.7,3154.2,3229.2,3441.1,3571.1
38000,North Dakota,202,    Employer contributions for government social insurance,1213.2,1465.9,1561.9,1736.2,1979.9,1967.1,1855.5,1960.2
38000,North Dakota,210,  Proprietors' income,4628.1,4896.8,6994.6,5567.4,4926.6,4053,4226.4,2994.7
38000,North Dakota,220,    Farm proprietors' income,1894.1,1741.1,3224.2,1592.3,503.4,61.4,600.6,-165
38000,North Dakota,230,    Nonfarm proprietors' income,2734,3155.8,3770.4,3975.2,4423.2,3991.7,3625.9,3159.7
38000,North Dakota,240,Total employment (number of jobs),503813,529779,567388,587398,608318,599278,579244,578334
38000,North Dakota,250,  Wage and salary employment,392040,412875,447229,463244,480665,471312,450659,447667
38000,North Dakota,260,  Proprietors employment,111773,116904,120159,124154,127653,127966,128585,130667
38000,North Dakota,270,    Farm proprietors employment 6/,26923,27000,26795,26956,26533,26404,26200,26283
38000,North Dakota,280,    Nonfarm proprietors employment,84850,89904,93364,97198,101120,101562,102385,104384
38000,North Dakota,290,Average earnings per job (dollars),45514,48673,55270,54236,55971,54535,53817,53013
38000,North Dakota,300,  Average wages and salaries,37602,41092,45112,46835,49904,49718,48041,49441
38000,North Dakota,310,  Average nonfarm proprietors' income,32221,35102,40384,40898,43742,39303,35414,30270
39000,Ohio,,Place of residence profile,,,,,,,,
39000,Ohio,10,Personal income (millions of dollars),423062.1,451900.6,469903.9,476450.1,496513.5,515904.9,525056.5,544828.5
39000,Ohio,,Derivation of personal income,,,,,,,,
39000,Ohio,45,Net earnings by place of residence,269864.2,289104.3,301796,309180.2,317692.2,327767.4,331992.1,344850.5
39000,Ohio,50,Personal current transfer receipts,90692.5,93124.7,91277.3,93244.9,97755.2,101662.6,104243.8,106869.3
39000,Ohio,60,  Income maintenance benefits 1/,9645.7,10149.8,10202.5,9943.3,9579.3,9416.5,9347,9123.7
39000,Ohio,70,  Unemployment insurance compensation,4708.6,3338.8,2313.5,1803.3,1004.4,947.5,968.7,907.5
39000,Ohio,80,  Retirement and other,76338.2,79636.1,78761.3,81498.4,87171.5,91298.5,93928.1,96838
39000,Ohio,90,"Dividends, interest, and rent",62505.4,69671.6,76830.6,74024.9,81066.1,86475,88820.6,93108.7
39000,Ohio,91,  Personal dividend income,16464.4,20499.2,25106.7,23902,28378.7,30368.9,31551.7,32499.6
39000,Ohio,92,  Personal interest income,35457.9,35940.8,37064.3,34979,36680.5,39175.9,39397.1,41785.5
39000,Ohio,93,    Imputed interest receipts 2/,25351.3,25643.9,25829,25460.2,26281.4,28143.5,28225.8,29356.2
39000,Ohio,94,    Monetary interest receipts,10106.6,10296.9,11235.2,9518.8,10399.1,11032.4,11171.4,12429.3
39000,Ohio,95,  Rental income of persons,10583.1,13231.6,14659.7,15143.9,16006.9,16930.2,17871.8,18823.6
39000,Ohio,96,    Imputed rent,7693.8,9456.6,10342,11055,11408.2,12179.8,12867.8,13864.9
39000,Ohio,97,    Monetary rent,2889.3,3775,4317.7,4088.9,4598.6,4750.4,5004,4958.7
39000,Ohio,100,Population (persons) 3/,11539282,11543332,11546969,11567845,11593741,11606027,11622554,11658609
39000,Ohio,,Per capita incomes (dollars),,,,,,,,
39000,Ohio,110,Per capita personal income 4/,36663,39148,40695,41187,42826,44451,45176,46732
39000,Ohio,120,Per capita net earnings 4/,23387,25045,26136,26728,27402,28241,28564,29579
39000,Ohio,130,Per capita personal current transfer receipts 4/,7859,8067,7905,8061,8432,8759,8969,9167
39000,Ohio,140,  Per capita income maintenance benefits 4/,836,879,884,860,826,811,804,783
39000,Ohio,150,  Per capita unemployment insurance compensation 4/,408,289,200,156,87,82,83,78
39000,Ohio,160,  Per capita retirement and other 4/,6616,6899,6821,7045,7519,7866,8082,8306
39000,Ohio,170,"Per capita dividends, interest, and rent 4/",5417,6036,6654,6399,6992,7451,7642,7986
39000,Ohio,171,  Per capita dividends 4/,1427,1776,2174,2066,2448,2617,2715,2788
39000,Ohio,172,  Per capita interest 4/,3073,3114,3210,3024,3164,3375,3390,3584
39000,Ohio,173,  Per capita rent 4/,917,1146,1270,1309,1381,1459,1538,1615
39000,Ohio,,Place of work profile (millions of dollars),,,,,,,,
39000,Ohio,180,Earnings by place of work,305315.8,322818.2,336530,348397.3,358302.5,369797.6,375508.4,390623.3
39000,Ohio,190,  Wages and salaries,218552.3,228205,239221,244420.5,255054.3,264680.3,270758,281206.1
39000,Ohio,200,  Supplements to wages and salaries,54827.2,56804.9,57347.5,61831.5,62921.7,64543.4,65208.3,68390.2
39000,Ohio,201,    Employer contributions for employee pension and insurance funds 5/,38050,39115,39131.3,44060.7,44920.7,45955.6,45716.6,47753.4
39000,Ohio,202,    Employer contributions for government social insurance,16777.3,17689.9,18216.2,17770.8,18001,18587.8,19491.7,20636.8
39000,Ohio,210,  Proprietors' income,31936.2,37808.3,39961.5,42145.2,40326.5,40573.9,39542,41027
39000,Ohio,220,    Farm proprietors' income,1192.3,2388,1290.7,2447.2,1425.1,-14.6,-90,-416.1
39000,Ohio,230,    Nonfarm proprietors' income,30743.9,35420.3,38670.8,39698,38901.3,40588.6,39632.1,41443.1
39000,Ohio,240,Total employment (number of jobs),6418162,6521658,6605931,6680769,6770553,6860104,6928931,6995045
39000,Ohio,250,  Wage and salary employment,5163982,5221997,5316428,5369126,5442337,5521571,5583348,5625472
39000,Ohio,260,  Proprietors employment,1254180,1299661,1289503,1311643,1328216,1338533,1345583,1369573
39000,Ohio,270,    Farm proprietors employment 6/,67417,67970,67932,68169,67754,67802,67817,66982
39000,Ohio,280,    Nonfarm proprietors employment,1186763,1231691,1221571,1243474,1260462,1270731,1277766,1302591
39000,Ohio,290,Average earnings per job (dollars),47571,49499,50944,52149,52921,53906,54194,55843
39000,Ohio,300,  Average wages and salaries,42322,43701,44997,45523,46865,47936,48494,49988
39000,Ohio,310,  Average nonfarm proprietors' income,25906,28757,31657,31925,30863,31941,31017,31816
40000,Oklahoma,,Place of residence profile,,,,,,,,
40000,Oklahoma,10,Personal income (millions of dollars),137327.5,147778.3,158235.7,165860.4,176376.7,172636.2,165107,174435.4
40000,Oklahoma,,Derivation of personal income,,,,,,,,
40000,Oklahoma,45,Net earnings by place of residence,86102,93285.8,100501.3,108401.8,115901.5,110423.3,101524.8,108717.6
40000,Oklahoma,50,Personal current transfer receipts,27687.5,28023.3,28641.8,29258.4,30268.6,31362.7,32420.7,33295
40000,Oklahoma,60,  Income maintenance benefits 1/,2973.8,3032,2999.1,3084,3029.5,3066,3125,3065.8
40000,Oklahoma,70,  Unemployment insurance compensation,952.1,614.7,475.3,340.3,242.3,352.3,381.4,257.9
40000,Oklahoma,80,  Retirement and other,23761.7,24376.6,25167.3,25834.1,26996.8,27944.3,28914.3,29971.3
40000,Oklahoma,90,"Dividends, interest, and rent",23538,26469.2,29092.7,28200.1,30206.6,30850.2,31161.5,32422.8
40000,Oklahoma,91,  Personal dividend income,7128.3,8547.5,10324.5,9631,10473.1,10632.9,10941.5,11273.7
40000,Oklahoma,92,  Personal interest income,12780.7,13137,13794.7,13175.5,13435.2,14107.9,14104.8,14737.1
40000,Oklahoma,93,    Imputed interest receipts 2/,9471.1,9708.6,9961.1,9878,10069.9,10514.9,10444.7,10708.4
40000,Oklahoma,94,    Monetary interest receipts,3309.6,3428.4,3833.6,3297.5,3365.3,3593,3660.1,4028.8
40000,Oklahoma,95,  Rental income of persons,3628.9,4784.7,4973.5,5393.6,6298.4,6109.4,6115.2,6412
40000,Oklahoma,96,    Imputed rent,2073.1,2659.3,2935.3,3120.6,3373.4,3634.3,3773.4,4060.1
40000,Oklahoma,97,    Monetary rent,1555.9,2125.4,2038.3,2273,2925,2475.2,2341.8,2351.9
40000,Oklahoma,100,Population (persons) 3/,3759529,3785232,3815298,3849840,3875008,3904353,3921207,3930864
40000,Oklahoma,,Per capita incomes (dollars),,,,,,,,
40000,Oklahoma,110,Per capita personal income 4/,36528,39041,41474,43082,45516,44216,42106,44376
40000,Oklahoma,120,Per capita net earnings 4/,22902,24645,26342,28157,29910,28282,25891,27657
40000,Oklahoma,130,Per capita personal current transfer receipts 4/,7365,7403,7507,7600,7811,8033,8268,8470
40000,Oklahoma,140,  Per capita income maintenance benefits 4/,791,801,786,801,782,785,797,780
40000,Oklahoma,150,  Per capita unemployment insurance compensation 4/,253,162,125,88,63,90,97,66
40000,Oklahoma,160,  Per capita retirement and other 4/,6320,6440,6596,6710,6967,7157,7374,7625
40000,Oklahoma,170,"Per capita dividends, interest, and rent 4/",6261,6993,7625,7325,7795,7901,7947,8248
40000,Oklahoma,171,  Per capita dividends 4/,1896,2258,2706,2502,2703,2723,2790,2868
40000,Oklahoma,172,  Per capita interest 4/,3400,3471,3616,3422,3467,3613,3597,3749
40000,Oklahoma,173,  Per capita rent 4/,965,1264,1304,1401,1625,1565,1560,1631
40000,Oklahoma,,Place of work profile (millions of dollars),,,,,,,,
40000,Oklahoma,180,Earnings by place of work,95579.4,102451.5,110266.8,119824.6,127659.3,122286.9,113262.6,121052.8
40000,Oklahoma,190,  Wages and salaries,62362.8,66167.7,70150,72301.9,75556.5,76910.3,75524.3,77911.7
40000,Oklahoma,200,  Supplements to wages and salaries,15553,16217,16706.9,17741.5,18459.1,19121.4,18676.4,19354.7
40000,Oklahoma,201,    Employer contributions for employee pension and insurance funds 5/,10818.3,10947.5,11038.7,11929.2,12630.6,13341.9,12914.1,13388.7
40000,Oklahoma,202,    Employer contributions for government social insurance,4734.7,5269.5,5668.1,5812.2,5828.5,5779.5,5762.2,5966.1
40000,Oklahoma,210,  Proprietors' income,17663.6,20066.8,23409.9,29781.3,33643.7,26255.2,19062,23786.3
40000,Oklahoma,220,    Farm proprietors' income,512,1024.4,1352.5,1439.9,2294.9,1702.5,734.9,738.9
40000,Oklahoma,230,    Nonfarm proprietors' income,17151.5,19042.4,22057.4,28341.3,31348.8,24552.7,18327.1,23047.4
40000,Oklahoma,240,Total employment (number of jobs),2130128,2158874,2211773,2248291,2272582,2286431,2285022,2302152
40000,Oklahoma,250,  Wage and salary employment,1605946,1624865,1657282,1679717,1699657,1705980,1688995,1693826
40000,Oklahoma,260,  Proprietors employment,524182,534009,554491,568574,572925,580451,596027,608326
40000,Oklahoma,270,    Farm proprietors employment 6/,75988,74760,73037,73334,72916,71058,70964,70220
40000,Oklahoma,280,    Nonfarm proprietors employment,448194,459249,481454,495240,500009,509393,525063,538106
40000,Oklahoma,290,Average earnings per job (dollars),44870,47456,49854,53296,56174,53484,49567,52582
40000,Oklahoma,300,  Average wages and salaries,38832,40722,42328,43044,44454,45083,44716,45997
40000,Oklahoma,310,  Average nonfarm proprietors' income,38268,41464,45814,57227,62696,48200,34905,42831
41000,Oregon,,Place of residence profile,,,,,,,,
41000,Oregon,10,Personal income (millions of dollars),138328.2,146081.6,154066.8,156644,167977.5,181022.3,189644.4,199422.2
41000,Oregon,,Derivation of personal income,,,,,,,,
41000,Oregon,45,Net earnings by place of residence,83625.9,88326.1,93868.2,95659,100764.9,108290.9,114093.9,121153.6
41000,Oregon,50,Personal current transfer receipts,29281.7,29686.6,29659.1,30748.9,33497.8,35680.6,36750.5,37699.9
41000,Oregon,60,  Income maintenance benefits 1/,3112.3,3187.7,3222,3225.2,3201.7,3252.7,3118.1,3059.7
41000,Oregon,70,  Unemployment insurance compensation,2573.6,2000.1,1511.3,1107.5,607,552.8,515.5,509.8
41000,Oregon,80,  Retirement and other,23595.8,24498.8,24925.8,26416.2,29689,31875.1,33116.9,34130.3
41000,Oregon,90,"Dividends, interest, and rent",25420.6,28069,30539.5,30236.1,33714.8,37050.7,38800,40568.7
