SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
31000,Nebraska,7,      Oil and gas extraction,10765,(T)
31000,Nebraska,8,      Mining (except oil and gas),36687,40939
31000,Nebraska,9,      Support activities for mining,(T),4670
31000,Nebraska,10,    Utilities,105035,117063
31000,Nebraska,11,    Construction,1369300,1505332
31000,Nebraska,12,    Manufacturing,4106336,4244680
31000,Nebraska,13,      Durable goods manufacturing,2220052,2284892
31000,Nebraska,14,        Wood product manufacturing,57332,62393
31000,Nebraska,15,        Nonmetallic mineral product manufacturing,98467,107900
31000,Nebraska,16,        Primary metal manufacturing,97539,71562
31000,Nebraska,17,        Fabricated metal product manufacturing,352869,358533
31000,Nebraska,18,        Machinery manufacturing,491643,507648
31000,Nebraska,19,        Computer and electronic product manufacturing,402214,425148
31000,Nebraska,20,"        Electrical equipment, appliance, and component manufacturing",118983,125067
31000,Nebraska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",253240,264394
31000,Nebraska,22,        Other transportation equipment manufacturing,67639,76121
31000,Nebraska,23,        Furniture and related product manufacturing,105232,105596
31000,Nebraska,24,        Miscellaneous manufacturing,174895,180530
31000,Nebraska,25,      Nondurable goods manufacturing,1886283,1959788
31000,Nebraska,26,        Food and beverage and tobacco products manufacturing,1163887,1209383
31000,Nebraska,27,        Textile mills and textile product mills,20707,21265
31000,Nebraska,28,"        Apparel, leather, and allied product manufacturing",21206,19755
31000,Nebraska,29,        Paper manufacturing,77128,80944
31000,Nebraska,30,        Printing and related support activities,186507,198971
31000,Nebraska,31,        Petroleum and coal products manufacturing,(T),564
31000,Nebraska,32,        Chemical manufacturing,165367,167321
31000,Nebraska,33,        Plastics and rubber products manufacturing,250746,261584
31000,Nebraska,34,    Wholesale trade,1602965,1715388
31000,Nebraska,35,    Retail trade,2135080,2258139
31000,Nebraska,36,    Transportation and warehousing,1878308,2072029
31000,Nebraska,37,      Air transportation,28639,32956
31000,Nebraska,38,      Rail transportation,804081,894899
31000,Nebraska,39,      Water transportation,(T),(T)
31000,Nebraska,40,      Truck transportation,736023,816774
31000,Nebraska,41,      Transit and ground passenger transportation,29264,30531
31000,Nebraska,42,      Pipeline transportation,16325,19415
31000,Nebraska,43,      Other transportation and support activities,151797,165003
31000,Nebraska,44,      Warehousing and storage,112178,112452
31000,Nebraska,45,    Information,992428,1056146
31000,Nebraska,46,      Publishing industries (except Internet),161656,182662
31000,Nebraska,47,      Motion picture and sound recording industries,14547,14785
31000,Nebraska,48,      Broadcasting (except Internet) and telecommunications,352127,350368
31000,Nebraska,49,"      Data processing, hosting, and other information services",464098,508331
31000,Nebraska,50,"    Finance, insurance, real estate, rental, and leasing",2156125,2360606
31000,Nebraska,51,      Finance and insurance,1929794,2116538
31000,Nebraska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",656724,708047
31000,Nebraska,53,"        Securities, commodity contracts, and other financial investments and related activities",202530,245233
31000,Nebraska,54,        Insurance carriers and related activities,1066149,1158225
31000,Nebraska,55,"        Funds, trusts, and other financial vehicles",4392,5033
31000,Nebraska,56,      Real estate and rental and leasing,226331,244067
31000,Nebraska,57,        Real estate,159186,170285
31000,Nebraska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,67145,73783
31000,Nebraska,59,    Professional and business services,2820521,3079372
31000,Nebraska,60,"      Professional, scientific, and technical services",1340214,1467448
31000,Nebraska,61,        Legal services,198137,209053
31000,Nebraska,62,        Computer systems design and related services,396143,435772
31000,Nebraska,63,"        Miscellaneous professional, scientific, and technical services",745933,822623
31000,Nebraska,64,      Management of companies and enterprises,545255,582699
31000,Nebraska,65,      Administrative and support and waste management and remediation services,935052,1029225
31000,Nebraska,66,        Administrative and support services,881947,973285
31000,Nebraska,67,        Waste management and remediation services,53105,55939
31000,Nebraska,68,"    Educational services, health care, and social assistance",2694698,2936674
31000,Nebraska,69,      Educational services,324739,328908
31000,Nebraska,70,      Health care and social assistance,2369959,2607766
31000,Nebraska,71,        Ambulatory health care services,973235,1043730
31000,Nebraska,72,        Hospitals,798289,934456
31000,Nebraska,73,        Nursing and residential care facilities,457182,469045
31000,Nebraska,74,        Social assistance,141253,160535
31000,Nebraska,75,"    Arts, entertainment, recreation, accommodation, and food services",842507,913747
31000,Nebraska,76,"      Arts, entertainment, and recreation",136274,147867
31000,Nebraska,77,"        Performing arts, spectator sports, museums, and related activities",39644,45861
31000,Nebraska,78,"        Amusement, gambling, and recreation industries",96631,102006
31000,Nebraska,79,      Accommodation and food services,706233,765880
31000,Nebraska,80,        Accommodation,147845,160185
31000,Nebraska,81,        Food services and drinking places,558388,605695
31000,Nebraska,82,    Other services (except government and government enterprises),777732,834812
31000,Nebraska,83,  Government and government enterprises,5411460,5537688
31000,Nebraska,84,    Federal civilian,781197,811009
31000,Nebraska,85,    Military,491059,485536
31000,Nebraska,86,    State and local,4139204,4241143
31000,Nebraska,,Addenda:,,
31000,Nebraska,87,Natural resources and mining,406266,451550
31000,Nebraska,88,Trade,3738045,3973527
31000,Nebraska,89,Transportation and utilities,1983343,2189092
31000,Nebraska,90,Private goods-producing industries 2/,5881902,6201562
31000,Nebraska,91,Private services-providing industries 3/,16005399,17343974
32000,Nevada,1,All industry total,32831991,36103202
32000,Nevada,2,  Private industries,27446682,30219484
32000,Nevada,3,"    Agriculture, forestry, fishing, and hunting",73959,71521
32000,Nevada,4,      Farms,60983,59098
32000,Nevada,5,"      Forestry, fishing, and related activities",12976,12424
32000,Nevada,6,"    Mining, quarrying, and oil and gas extraction",872377,860494
32000,Nevada,7,      Oil and gas extraction,(T),872
32000,Nevada,8,      Mining (except oil and gas),821922,820954
32000,Nevada,9,      Support activities for mining,49536,38667
32000,Nevada,10,    Utilities,308544,317921
32000,Nevada,11,    Construction,3816985,4217496
32000,Nevada,12,    Manufacturing,1594571,1745534
32000,Nevada,13,      Durable goods manufacturing,1139805,1225271
32000,Nevada,14,        Wood product manufacturing,34506,41425
32000,Nevada,15,        Nonmetallic mineral product manufacturing,161053,154675
32000,Nevada,16,        Primary metal manufacturing,72012,76285
32000,Nevada,17,        Fabricated metal product manufacturing,168582,186277
32000,Nevada,18,        Machinery manufacturing,72032,74927
32000,Nevada,19,        Computer and electronic product manufacturing,170020,188332
32000,Nevada,20,"        Electrical equipment, appliance, and component manufacturing",36169,35065
32000,Nevada,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",32077,35273
32000,Nevada,22,        Other transportation equipment manufacturing,25640,26332
32000,Nevada,23,        Furniture and related product manufacturing,59773,68137
32000,Nevada,24,        Miscellaneous manufacturing,307941,338543
32000,Nevada,25,      Nondurable goods manufacturing,454766,520263
32000,Nevada,26,        Food and beverage and tobacco products manufacturing,122752,146386
32000,Nevada,27,        Textile mills and textile product mills,13667,13657
32000,Nevada,28,"        Apparel, leather, and allied product manufacturing",(T),6468
32000,Nevada,29,        Paper manufacturing,20917,20179
32000,Nevada,30,        Printing and related support activities,119569,133957
32000,Nevada,31,        Petroleum and coal products manufacturing,6870,(T)
32000,Nevada,32,        Chemical manufacturing,63757,73250
32000,Nevada,33,        Plastics and rubber products manufacturing,102654,117824
32000,Nevada,34,    Wholesale trade,1362513,1508057
32000,Nevada,35,    Retail trade,2420820,2689588
32000,Nevada,36,    Transportation and warehousing,1080350,1233722
32000,Nevada,37,      Air transportation,178932,200637
32000,Nevada,38,      Rail transportation,67304,72172
32000,Nevada,39,      Water transportation,(T),(T)
32000,Nevada,40,      Truck transportation,213807,232469
32000,Nevada,41,      Transit and ground passenger transportation,326480,382601
32000,Nevada,42,      Pipeline transportation,4105,(T)
32000,Nevada,43,      Other transportation and support activities,190472,220125
32000,Nevada,44,      Warehousing and storage,99002,121139
32000,Nevada,45,    Information,605967,664631
32000,Nevada,46,      Publishing industries (except Internet),124860,129978
32000,Nevada,47,      Motion picture and sound recording industries,36744,36457
32000,Nevada,48,      Broadcasting (except Internet) and telecommunications,414511,460901
32000,Nevada,49,"      Data processing, hosting, and other information services",29851,37295
32000,Nevada,50,"    Finance, insurance, real estate, rental, and leasing",1810865,2070313
32000,Nevada,51,      Finance and insurance,1253225,1456818
32000,Nevada,52,"        Monetary Authorities- central bank, credit intermediation, and related services",645616,733168
32000,Nevada,53,"        Securities, commodity contracts, and other financial investments and related activities",166786,209517
32000,Nevada,54,        Insurance carriers and related activities,440029,513216
32000,Nevada,55,"        Funds, trusts, and other financial vehicles",793,917
32000,Nevada,56,      Real estate and rental and leasing,557640,613495
32000,Nevada,57,        Real estate,361760,402547
32000,Nevada,58,        Rental and leasing services and lessors of nonfinancial intangible assets,195880,210949
32000,Nevada,59,    Professional and business services,3480102,3833618
32000,Nevada,60,"      Professional, scientific, and technical services",1649651,1798950
32000,Nevada,61,        Legal services,381902,405500
32000,Nevada,62,        Computer systems design and related services,127767,151396
32000,Nevada,63,"        Miscellaneous professional, scientific, and technical services",1139982,1242054
32000,Nevada,64,      Management of companies and enterprises,610185,653249
32000,Nevada,65,      Administrative and support and waste management and remediation services,1220267,1381420
32000,Nevada,66,        Administrative and support services,1117963,1280741
32000,Nevada,67,        Waste management and remediation services,102303,100678
32000,Nevada,68,"    Educational services, health care, and social assistance",2305857,2435066
32000,Nevada,69,      Educational services,69242,76172
32000,Nevada,70,      Health care and social assistance,2236616,2358894
32000,Nevada,71,        Ambulatory health care services,1386483,1492667
32000,Nevada,72,        Hospitals,600381,592080
32000,Nevada,73,        Nursing and residential care facilities,143605,153717
32000,Nevada,74,        Social assistance,106147,120430
32000,Nevada,75,"    Arts, entertainment, recreation, accommodation, and food services",6992761,7775091
32000,Nevada,76,"      Arts, entertainment, and recreation",673599,747036
32000,Nevada,77,"        Performing arts, spectator sports, museums, and related activities",151108,172779
32000,Nevada,78,"        Amusement, gambling, and recreation industries",522492,574257
32000,Nevada,79,      Accommodation and food services,6319162,7028055
32000,Nevada,80,        Accommodation,5549264,6179037
32000,Nevada,81,        Food services and drinking places,769898,849017
32000,Nevada,82,    Other services (except government and government enterprises),721009,796432
32000,Nevada,83,  Government and government enterprises,5385309,5883718
32000,Nevada,84,    Federal civilian,740196,764298
32000,Nevada,85,    Military,358858,367659
32000,Nevada,86,    State and local,4286255,4751761
32000,Nevada,,Addenda:,,
32000,Nevada,87,Natural resources and mining,946336,932015
32000,Nevada,88,Trade,3783333,4197645
32000,Nevada,89,Transportation and utilities,1388894,1551642
32000,Nevada,90,Private goods-producing industries 2/,6357893,6895045
32000,Nevada,91,Private services-providing industries 3/,21088790,23324439
33000,New Hampshire,1,All industry total,20229999,22064418
33000,New Hampshire,2,  Private industries,17345745,19079368
33000,New Hampshire,3,"    Agriculture, forestry, fishing, and hunting",57957,61023
33000,New Hampshire,4,      Farms,36391,35709
33000,New Hampshire,5,"      Forestry, fishing, and related activities",21566,25314
33000,New Hampshire,6,"    Mining, quarrying, and oil and gas extraction",9688,10266
33000,New Hampshire,7,      Oil and gas extraction,(T),(T)
33000,New Hampshire,8,      Mining (except oil and gas),7009,7743
33000,New Hampshire,9,      Support activities for mining,(T),(T)
33000,New Hampshire,10,    Utilities,225450,221678
33000,New Hampshire,11,    Construction,821172,983670
33000,New Hampshire,12,    Manufacturing,4637474,4913072
33000,New Hampshire,13,      Durable goods manufacturing,3580622,3835054
33000,New Hampshire,14,        Wood product manufacturing,106555,128563
33000,New Hampshire,15,        Nonmetallic mineral product manufacturing,94552,103962
33000,New Hampshire,16,        Primary metal manufacturing,163592,170486
33000,New Hampshire,17,        Fabricated metal product manufacturing,536029,575308
33000,New Hampshire,18,        Machinery manufacturing,424934,447814
33000,New Hampshire,19,        Computer and electronic product manufacturing,1521177,1611756
33000,New Hampshire,20,"        Electrical equipment, appliance, and component manufacturing",268978,300238
33000,New Hampshire,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",106297,114843
33000,New Hampshire,22,        Other transportation equipment manufacturing,53675,55695
33000,New Hampshire,23,        Furniture and related product manufacturing,49881,56190
33000,New Hampshire,24,        Miscellaneous manufacturing,254949,270198
33000,New Hampshire,25,      Nondurable goods manufacturing,1056852,1078018
33000,New Hampshire,26,        Food and beverage and tobacco products manufacturing,120780,132057
33000,New Hampshire,27,        Textile mills and textile product mills,127292,113789
33000,New Hampshire,28,"        Apparel, leather, and allied product manufacturing",59974,61014
33000,New Hampshire,29,        Paper manufacturing,189256,200234
33000,New Hampshire,30,        Printing and related support activities,201075,198977
33000,New Hampshire,31,        Petroleum and coal products manufacturing,13004,13446
33000,New Hampshire,32,        Chemical manufacturing,82719,93787
33000,New Hampshire,33,        Plastics and rubber products manufacturing,262752,264713
33000,New Hampshire,34,    Wholesale trade,1316173,1429334
33000,New Hampshire,35,    Retail trade,1961810,2140427
33000,New Hampshire,36,    Transportation and warehousing,389946,442677
33000,New Hampshire,37,      Air transportation,14576,19836
33000,New Hampshire,38,      Rail transportation,25923,28861
33000,New Hampshire,39,      Water transportation,(T),(T)
33000,New Hampshire,40,      Truck transportation,124155,131340
33000,New Hampshire,41,      Transit and ground passenger transportation,37772,55964
33000,New Hampshire,42,      Pipeline transportation,(T),(T)
33000,New Hampshire,43,      Other transportation and support activities,98819,109937
33000,New Hampshire,44,      Warehousing and storage,86866,94541
33000,New Hampshire,45,    Information,540886,657269
33000,New Hampshire,46,      Publishing industries (except Internet),309476,399407
33000,New Hampshire,47,      Motion picture and sound recording industries,22984,19890
33000,New Hampshire,48,      Broadcasting (except Internet) and telecommunications,163225,179664
33000,New Hampshire,49,"      Data processing, hosting, and other information services",45201,58309
33000,New Hampshire,50,"    Finance, insurance, real estate, rental, and leasing",1380427,1582389
33000,New Hampshire,51,      Finance and insurance,1175424,1364022
33000,New Hampshire,52,"        Monetary Authorities- central bank, credit intermediation, and related services",304071,335592
33000,New Hampshire,53,"        Securities, commodity contracts, and other financial investments and related activities",183086,303284
33000,New Hampshire,54,        Insurance carriers and related activities,684068,719346
33000,New Hampshire,55,"        Funds, trusts, and other financial vehicles",4199,(T)
33000,New Hampshire,56,      Real estate and rental and leasing,205003,218367
33000,New Hampshire,57,        Real estate,146107,152074
33000,New Hampshire,58,        Rental and leasing services and lessors of nonfinancial intangible assets,58896,66292
33000,New Hampshire,59,    Professional and business services,2150631,2470825
33000,New Hampshire,60,"      Professional, scientific, and technical services",1217896,1374051
33000,New Hampshire,61,        Legal services,224148,249936
33000,New Hampshire,62,        Computer systems design and related services,302483,373984
33000,New Hampshire,63,"        Miscellaneous professional, scientific, and technical services",691265,750130
33000,New Hampshire,64,      Management of companies and enterprises,408522,517072
33000,New Hampshire,65,      Administrative and support and waste management and remediation services,524213,579702
33000,New Hampshire,66,        Administrative and support services,477602,520995
33000,New Hampshire,67,        Waste management and remediation services,46611,58707
33000,New Hampshire,68,"    Educational services, health care, and social assistance",2489497,2654412
33000,New Hampshire,69,      Educational services,458719,492085
33000,New Hampshire,70,      Health care and social assistance,2030778,2162327
33000,New Hampshire,71,        Ambulatory health care services,929751,1001994
33000,New Hampshire,72,        Hospitals,677281,714044
33000,New Hampshire,73,        Nursing and residential care facilities,257112,265139
33000,New Hampshire,74,        Social assistance,166634,181149
33000,New Hampshire,75,"    Arts, entertainment, recreation, accommodation, and food services",775169,860733
33000,New Hampshire,76,"      Arts, entertainment, and recreation",157838,173552
33000,New Hampshire,77,"        Performing arts, spectator sports, museums, and related activities",45060,49139
33000,New Hampshire,78,"        Amusement, gambling, and recreation industries",112778,124413
33000,New Hampshire,79,      Accommodation and food services,617332,687181
33000,New Hampshire,80,        Accommodation,148483,169798
33000,New Hampshire,81,        Food services and drinking places,468849,517383
33000,New Hampshire,82,    Other services (except government and government enterprises),589466,651593
33000,New Hampshire,83,  Government and government enterprises,2884254,2985050
33000,New Hampshire,84,    Federal civilian,449387,456249
33000,New Hampshire,85,    Military,57175,58785
33000,New Hampshire,86,    State and local,2377692,2470016
33000,New Hampshire,,Addenda:,,
33000,New Hampshire,87,Natural resources and mining,67645,71289
33000,New Hampshire,88,Trade,3277983,3569760
33000,New Hampshire,89,Transportation and utilities,615396,664356
33000,New Hampshire,90,Private goods-producing industries 2/,5526291,5968032
33000,New Hampshire,91,Private services-providing industries 3/,11819455,13111336
34000,New Jersey,1,All industry total,169600371,182590300
34000,New Jersey,2,  Private industries,140809979,152592585
34000,New Jersey,3,"    Agriculture, forestry, fishing, and hunting",225575,230635
34000,New Jersey,4,      Farms,173655,175855
34000,New Jersey,5,"      Forestry, fishing, and related activities",51920,54780
34000,New Jersey,6,"    Mining, quarrying, and oil and gas extraction",130725,150056
34000,New Jersey,7,      Oil and gas extraction,1819,905
34000,New Jersey,8,      Mining (except oil and gas),124265,144871
34000,New Jersey,9,      Support activities for mining,(T),(T)
34000,New Jersey,10,    Utilities,1306027,1321256
34000,New Jersey,11,    Construction,6692944,7282050
34000,New Jersey,12,    Manufacturing,23520343,24576354
34000,New Jersey,13,      Durable goods manufacturing,9665402,10202190
34000,New Jersey,14,        Wood product manufacturing,162167,177781
34000,New Jersey,15,        Nonmetallic mineral product manufacturing,741635,770743
34000,New Jersey,16,        Primary metal manufacturing,601749,617175
34000,New Jersey,17,        Fabricated metal product manufacturing,1606254,1645716
34000,New Jersey,18,        Machinery manufacturing,1495422,1519543
34000,New Jersey,19,        Computer and electronic product manufacturing,2372406,2487531
34000,New Jersey,20,"        Electrical equipment, appliance, and component manufacturing",504521,525799
34000,New Jersey,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",399821,462419
34000,New Jersey,22,        Other transportation equipment manufacturing,176089,192409
34000,New Jersey,23,        Furniture and related product manufacturing,320130,333728
34000,New Jersey,24,        Miscellaneous manufacturing,1285208,1469345
34000,New Jersey,25,      Nondurable goods manufacturing,13854941,14374164
34000,New Jersey,26,        Food and beverage and tobacco products manufacturing,2033271,2076374
34000,New Jersey,27,        Textile mills and textile product mills,611133,624455
34000,New Jersey,28,"        Apparel, leather, and allied product manufacturing",654873,640105
34000,New Jersey,29,        Paper manufacturing,1265914,1195222
34000,New Jersey,30,        Printing and related support activities,1460357,1525916
34000,New Jersey,31,        Petroleum and coal products manufacturing,476276,528653
34000,New Jersey,32,        Chemical manufacturing,6225472,6626231
34000,New Jersey,33,        Plastics and rubber products manufacturing,1127645,1157209
34000,New Jersey,34,    Wholesale trade,13297220,14371828
34000,New Jersey,35,    Retail trade,11995598,12785893
34000,New Jersey,36,    Transportation and warehousing,7040257,7492061
34000,New Jersey,37,      Air transportation,741759,950936
34000,New Jersey,38,      Rail transportation,130265,152009
34000,New Jersey,39,      Water transportation,255275,211134
34000,New Jersey,40,      Truck transportation,1835204,1917860
34000,New Jersey,41,      Transit and ground passenger transportation,752361,741166
34000,New Jersey,42,      Pipeline transportation,29014,30551
34000,New Jersey,43,      Other transportation and support activities,2083490,2230400
34000,New Jersey,44,      Warehousing and storage,1212889,1258006
34000,New Jersey,45,    Information,8219317,8157582
34000,New Jersey,46,      Publishing industries (except Internet),1907641,2037989
34000,New Jersey,47,      Motion picture and sound recording industries,205398,213781
34000,New Jersey,48,      Broadcasting (except Internet) and telecommunications,4681478,4482940
34000,New Jersey,49,"      Data processing, hosting, and other information services",1424799,1422872
34000,New Jersey,50,"    Finance, insurance, real estate, rental, and leasing",14557804,16465633
34000,New Jersey,51,      Finance and insurance,12566517,14294396
34000,New Jersey,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3236521,3585739
34000,New Jersey,53,"        Securities, commodity contracts, and other financial investments and related activities",4012749,4767726
34000,New Jersey,54,        Insurance carriers and related activities,5213637,5821053
34000,New Jersey,55,"        Funds, trusts, and other financial vehicles",103611,119879
34000,New Jersey,56,      Real estate and rental and leasing,1991287,2171237
34000,New Jersey,57,        Real estate,1292292,1404813
34000,New Jersey,58,        Rental and leasing services and lessors of nonfinancial intangible assets,698995,766423
34000,New Jersey,59,    Professional and business services,27336953,31203115
34000,New Jersey,60,"      Professional, scientific, and technical services",16599218,18911832
34000,New Jersey,61,        Legal services,2366961,2497262
34000,New Jersey,62,        Computer systems design and related services,4094604,4999383
34000,New Jersey,63,"        Miscellaneous professional, scientific, and technical services",10137653,11415188
34000,New Jersey,64,      Management of companies and enterprises,4656732,5409591
34000,New Jersey,65,      Administrative and support and waste management and remediation services,6081002,6881692
34000,New Jersey,66,        Administrative and support services,5607837,6355994
34000,New Jersey,67,        Waste management and remediation services,473165,525698
34000,New Jersey,68,"    Educational services, health care, and social assistance",16343132,17448115
34000,New Jersey,69,      Educational services,1744375,1888420
34000,New Jersey,70,      Health care and social assistance,14598757,15559695
34000,New Jersey,71,        Ambulatory health care services,6594037,7051119
34000,New Jersey,72,        Hospitals,5498412,5749885
34000,New Jersey,73,        Nursing and residential care facilities,1626965,1777522
34000,New Jersey,74,        Social assistance,879343,981169
34000,New Jersey,75,"    Arts, entertainment, recreation, accommodation, and food services",5892892,6491913
34000,New Jersey,76,"      Arts, entertainment, and recreation",1034312,1145466
34000,New Jersey,77,"        Performing arts, spectator sports, museums, and related activities",418573,431279
34000,New Jersey,78,"        Amusement, gambling, and recreation industries",615739,714187
34000,New Jersey,79,      Accommodation and food services,4858580,5346448
34000,New Jersey,80,        Accommodation,2224397,2406958
34000,New Jersey,81,        Food services and drinking places,2634183,2939489
34000,New Jersey,82,    Other services (except government and government enterprises),4251193,4616092
34000,New Jersey,83,  Government and government enterprises,28790392,29997715
34000,New Jersey,84,    Federal civilian,3946582,3961694
34000,New Jersey,85,    Military,656305,666888
34000,New Jersey,86,    State and local,24187505,25369133
34000,New Jersey,,Addenda:,,
34000,New Jersey,87,Natural resources and mining,356300,380691
34000,New Jersey,88,Trade,25292817,27157721
34000,New Jersey,89,Transportation and utilities,8346284,8813317
34000,New Jersey,90,Private goods-producing industries 2/,30569588,32239095
34000,New Jersey,91,Private services-providing industries 3/,110240392,120353489
35000,New Mexico,1,All industry total,23002361,24255399
35000,New Mexico,2,  Private industries,15853305,16750549
35000,New Mexico,3,"    Agriculture, forestry, fishing, and hunting",232545,228044
35000,New Mexico,4,      Farms,183093,178841
35000,New Mexico,5,"      Forestry, fishing, and related activities",49453,49203
35000,New Mexico,6,"    Mining, quarrying, and oil and gas extraction",802821,772775
35000,New Mexico,7,      Oil and gas extraction,191887,182009
35000,New Mexico,8,      Mining (except oil and gas),340913,321087
35000,New Mexico,9,      Support activities for mining,270022,269678
35000,New Mexico,10,    Utilities,250545,248186
35000,New Mexico,11,    Construction,1336471,1388609
35000,New Mexico,12,    Manufacturing,1726873,1751069
35000,New Mexico,13,      Durable goods manufacturing,1381882,1397455
35000,New Mexico,14,        Wood product manufacturing,35875,42373
35000,New Mexico,15,        Nonmetallic mineral product manufacturing,89370,97255
35000,New Mexico,16,        Primary metal manufacturing,69645,63723
35000,New Mexico,17,        Fabricated metal product manufacturing,95643,93496
35000,New Mexico,18,        Machinery manufacturing,56188,57975
35000,New Mexico,19,        Computer and electronic product manufacturing,757724,751980
35000,New Mexico,20,"        Electrical equipment, appliance, and component manufacturing",23136,23916
35000,New Mexico,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",27089,33374
35000,New Mexico,22,        Other transportation equipment manufacturing,91011,92469
35000,New Mexico,23,        Furniture and related product manufacturing,25435,26153
35000,New Mexico,24,        Miscellaneous manufacturing,110765,114741
35000,New Mexico,25,      Nondurable goods manufacturing,344992,353615
35000,New Mexico,26,        Food and beverage and tobacco products manufacturing,140642,143457
35000,New Mexico,27,        Textile mills and textile product mills,(T),(T)
35000,New Mexico,28,"        Apparel, leather, and allied product manufacturing",13405,15272
35000,New Mexico,29,        Paper manufacturing,27901,30695
35000,New Mexico,30,        Printing and related support activities,42734,47657
35000,New Mexico,31,        Petroleum and coal products manufacturing,54829,57311
35000,New Mexico,32,        Chemical manufacturing,32468,30050
35000,New Mexico,33,        Plastics and rubber products manufacturing,26121,23645
35000,New Mexico,34,    Wholesale trade,879186,945069
35000,New Mexico,35,    Retail trade,1914728,2026468
35000,New Mexico,36,    Transportation and warehousing,714008,781407
35000,New Mexico,37,      Air transportation,72102,76847
35000,New Mexico,38,      Rail transportation,140998,156323
35000,New Mexico,39,      Water transportation,(T),(T)
35000,New Mexico,40,      Truck transportation,228622,248146
35000,New Mexico,41,      Transit and ground passenger transportation,51679,55723
35000,New Mexico,42,      Pipeline transportation,57576,65871
35000,New Mexico,43,      Other transportation and support activities,135275,145512
35000,New Mexico,44,      Warehousing and storage,22721,27960
35000,New Mexico,45,    Information,487207,529425
35000,New Mexico,46,      Publishing industries (except Internet),113405,119373
35000,New Mexico,47,      Motion picture and sound recording industries,31494,30242
35000,New Mexico,48,      Broadcasting (except Internet) and telecommunications,290072,313548
35000,New Mexico,49,"      Data processing, hosting, and other information services",52236,66262
35000,New Mexico,50,"    Finance, insurance, real estate, rental, and leasing",1058146,1155260
35000,New Mexico,51,      Finance and insurance,815782,896628
35000,New Mexico,52,"        Monetary Authorities- central bank, credit intermediation, and related services",422218,455054
35000,New Mexico,53,"        Securities, commodity contracts, and other financial investments and related activities",111329,127535
35000,New Mexico,54,        Insurance carriers and related activities,280318,312090
35000,New Mexico,55,"        Funds, trusts, and other financial vehicles",1917,(T)
35000,New Mexico,56,      Real estate and rental and leasing,242364,258633
35000,New Mexico,57,        Real estate,165997,174852
35000,New Mexico,58,        Rental and leasing services and lessors of nonfinancial intangible assets,76367,83781
35000,New Mexico,59,    Professional and business services,2795819,2967985
35000,New Mexico,60,"      Professional, scientific, and technical services",1852905,1925769
35000,New Mexico,61,        Legal services,261303,273030
35000,New Mexico,62,        Computer systems design and related services,150126,167722
35000,New Mexico,63,"        Miscellaneous professional, scientific, and technical services",1441476,1485018
35000,New Mexico,64,      Management of companies and enterprises,223926,259509
35000,New Mexico,65,      Administrative and support and waste management and remediation services,718987,782707
35000,New Mexico,66,        Administrative and support services,646395,706193
35000,New Mexico,67,        Waste management and remediation services,72592,76514
35000,New Mexico,68,"    Educational services, health care, and social assistance",2087360,2267798
35000,New Mexico,69,      Educational services,163492,173008
35000,New Mexico,70,      Health care and social assistance,1923868,2094790
35000,New Mexico,71,        Ambulatory health care services,898526,928364
35000,New Mexico,72,        Hospitals,535310,651872
35000,New Mexico,73,        Nursing and residential care facilities,229117,243097
35000,New Mexico,74,        Social assistance,260915,271456
35000,New Mexico,75,"    Arts, entertainment, recreation, accommodation, and food services",935284,1011005
35000,New Mexico,76,"      Arts, entertainment, and recreation",122070,133979
35000,New Mexico,77,"        Performing arts, spectator sports, museums, and related activities",54324,56520
35000,New Mexico,78,"        Amusement, gambling, and recreation industries",67747,77459
35000,New Mexico,79,      Accommodation and food services,813213,877026
35000,New Mexico,80,        Accommodation,207501,226805
35000,New Mexico,81,        Food services and drinking places,605712,650221
35000,New Mexico,82,    Other services (except government and government enterprises),632312,677448
35000,New Mexico,83,  Government and government enterprises,7149055,7504850
35000,New Mexico,84,    Federal civilian,1558981,1631893
35000,New Mexico,85,    Military,647785,619006
35000,New Mexico,86,    State and local,4942289,5253951
35000,New Mexico,,Addenda:,,
35000,New Mexico,87,Natural resources and mining,1035367,1000819
35000,New Mexico,88,Trade,2793914,2971537
35000,New Mexico,89,Transportation and utilities,964553,1029594
35000,New Mexico,90,Private goods-producing industries 2/,4098711,4140497
35000,New Mexico,91,Private services-providing industries 3/,11754594,12610052
36000,New York,1,All industry total,384458051,413587263
36000,New York,2,  Private industries,310621866,336616331
36000,New York,3,"    Agriculture, forestry, fishing, and hunting",559792,571677
36000,New York,4,      Farms,457027,461527
36000,New York,5,"      Forestry, fishing, and related activities",102765,110149
36000,New York,6,"    Mining, quarrying, and oil and gas extraction",222714,239728
36000,New York,7,      Oil and gas extraction,8750,9218
36000,New York,8,      Mining (except oil and gas),199231,215119
36000,New York,9,      Support activities for mining,14732,15391
