"SAEXP2 Per capita personal consumption expenditures (PCE) by state 1/"
"(Dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2010","2011","2012","2013","2014","2015","2016","2017"
"28000","Mississippi","11","      Gasoline and other energy goods",1325,1608,1627,1588,1466,1102,943,1029
"28000","Mississippi","12","      Other nondurable goods",2422,2483,2571,2624,2715,2869,2959,3012
"28000","Mississippi","13","  Services",15596,16049,16421,16718,17232,17833,18425,18989
"28000","Mississippi","14","    Household consumption expenditures (for services)",15022,15445,15787,16053,16560,17163,17708,18253
"28000","Mississippi","15","    Housing and utilities",4275,4336,4369,4492,4670,4840,4996,5155
"28000","Mississippi","16","    Health care",5047,5205,5359,5395,5521,5688,5852,6038
"28000","Mississippi","17","    Transportation services",481,497,517,546,555,564,590,599
"28000","Mississippi","18","    Recreation services",479,489,508,526,532,547,549,553
"28000","Mississippi","19","    Food services and accommodations",1583,1645,1699,1732,1796,1887,1952,1973
"28000","Mississippi","20","    Financial services and insurance",1620,1721,1787,1836,1943,2091,2176,2322
"28000","Mississippi","21","    Other services",1538,1551,1547,1526,1544,1545,1591,1612
"28000","Mississippi","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",574,604,634,665,672,670,718,736
"28000","Mississippi","23","  Gross output of nonprofit institutions",2659,2731,2804,2870,2900,3007,3126,3255
"28000","Mississippi","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2085,2127,2170,2205,2228,2337,2408,2519
"29000","Missouri","1","Per capita personal consumption expenditures",31708,33082,34081,34595,35414,36431,37351,38619
"29000","Missouri","2","  Goods",11114,11717,12025,12100,12227,12207,12301,12693
"29000","Missouri","3","    Durable goods",3311,3395,3500,3566,3651,3821,3891,4007
"29000","Missouri","4","      Motor vehicles and parts",1223,1270,1357,1382,1445,1544,1558,1580
"29000","Missouri","5","      Furnishings and durable household equipment",688,711,728,733,745,771,813,856
"29000","Missouri","6","      Recreational goods and vehicles",960,951,946,979,980,1003,1011,1048
"29000","Missouri","7","      Other durable goods",440,463,469,472,481,503,510,524
"29000","Missouri","8","    Nondurable goods",7803,8322,8525,8534,8576,8386,8410,8685
"29000","Missouri","9","      Food and beverages purchased for off-premises consumption",2464,2527,2569,2576,2597,2613,2668,2697
"29000","Missouri","10","      Clothing and footwear",853,888,907,905,911,921,925,927
"29000","Missouri","11","      Gasoline and other energy goods",1499,1812,1877,1847,1751,1346,1201,1332
"29000","Missouri","12","      Other nondurable goods",2987,3095,3172,3207,3316,3505,3616,3730
"29000","Missouri","13","  Services",20594,21365,22056,22495,23187,24224,25050,25926
"29000","Missouri","14","    Household consumption expenditures (for services)",19738,20436,21045,21450,22127,23156,23933,24780
"29000","Missouri","15","    Housing and utilities",5065,5210,5302,5440,5641,5862,6037,6249
"29000","Missouri","16","    Health care",5577,5823,6019,6069,6149,6520,6792,7086
"29000","Missouri","17","    Transportation services",827,862,882,901,941,963,1017,1045
"29000","Missouri","18","    Recreation services",1404,1427,1544,1591,1630,1731,1785,1832
"29000","Missouri","19","    Food services and accommodations",1999,2047,2093,2137,2233,2409,2486,2547
"29000","Missouri","20","    Financial services and insurance",2339,2497,2605,2708,2870,2971,3008,3181
"29000","Missouri","21","    Other services",2526,2569,2600,2604,2664,2701,2808,2841
"29000","Missouri","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",856,929,1011,1045,1060,1067,1118,1146
"29000","Missouri","23","  Gross output of nonprofit institutions",3188,3313,3461,3542,3584,3735,3922,4068
"29000","Missouri","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2332,2383,2450,2498,2523,2667,2805,2922
"30000","Montana","1","Per capita personal consumption expenditures",32064,33449,34692,35727,36964,38250,39320,40955
"30000","Montana","2","  Goods",12424,12973,13365,13757,14365,14426,14528,15066
"30000","Montana","3","    Durable goods",4421,4499,4662,4998,5320,5545,5679,5933
"30000","Montana","4","      Motor vehicles and parts",1402,1443,1566,1662,1762,1842,1843,1893
"30000","Montana","5","      Furnishings and durable household equipment",988,975,1006,1074,1138,1198,1254,1295
"30000","Montana","6","      Recreational goods and vehicles",1345,1383,1391,1527,1644,1693,1744,1859
"30000","Montana","7","      Other durable goods",687,698,698,734,777,812,838,887
"30000","Montana","8","    Nondurable goods",8003,8474,8703,8759,9045,8880,8849,9132
"30000","Montana","9","      Food and beverages purchased for off-premises consumption",2934,3051,3150,3203,3381,3471,3522,3560
"30000","Montana","10","      Clothing and footwear",835,856,873,876,890,908,915,929
"30000","Montana","11","      Gasoline and other energy goods",1727,2012,2067,1984,1955,1519,1336,1484
"30000","Montana","12","      Other nondurable goods",2507,2554,2614,2695,2818,2983,3077,3159
"30000","Montana","13","  Services",19639,20476,21327,21970,22599,23825,24792,25889
"30000","Montana","14","    Household consumption expenditures (for services)",18566,19312,20055,20683,21287,22503,23406,24477
"30000","Montana","15","    Housing and utilities",4981,5199,5439,5588,5732,6005,6154,6388
"30000","Montana","16","    Health care",5431,5652,5873,6087,6211,6629,7020,7449
"30000","Montana","17","    Transportation services",733,790,820,864,924,967,983,1035
"30000","Montana","18","    Recreation services",1058,1079,1125,1171,1220,1300,1356,1416
"30000","Montana","19","    Food services and accommodations",2198,2303,2420,2525,2646,2839,2941,2966
"30000","Montana","20","    Financial services and insurance",2068,2201,2276,2349,2437,2595,2690,2862
"30000","Montana","21","    Other services",2098,2087,2103,2099,2117,2167,2263,2363
"30000","Montana","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1073,1164,1272,1287,1312,1322,1385,1412
"30000","Montana","23","  Gross output of nonprofit institutions",3399,3579,3807,3886,4013,4184,4393,4521
"30000","Montana","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2326,2415,2535,2599,2701,2862,3008,3109
"31000","Nebraska","1","Per capita personal consumption expenditures",32516,33777,34752,35521,36588,37584,38859,40160
"31000","Nebraska","2","  Goods",11498,12104,12469,12781,13102,13049,13338,13727
"31000","Nebraska","3","    Durable goods",3809,3872,4059,4229,4389,4570,4682,4832
"31000","Nebraska","4","      Motor vehicles and parts",1509,1585,1694,1741,1828,1929,1942,1990
"31000","Nebraska","5","      Furnishings and durable household equipment",865,828,874,921,957,999,1041,1086
"31000","Nebraska","6","      Recreational goods and vehicles",855,861,887,940,950,976,1023,1060
"31000","Nebraska","7","      Other durable goods",581,598,604,627,653,667,675,695
"31000","Nebraska","8","    Nondurable goods",7689,8232,8410,8552,8713,8479,8656,8895
"31000","Nebraska","9","      Food and beverages purchased for off-premises consumption",2439,2495,2549,2572,2712,2790,2870,2894
"31000","Nebraska","10","      Clothing and footwear",880,907,915,920,945,966,989,1005
"31000","Nebraska","11","      Gasoline and other energy goods",1777,2172,2187,2190,2082,1598,1506,1665
"31000","Nebraska","12","      Other nondurable goods",2593,2658,2759,2871,2974,3124,3291,3332
"31000","Nebraska","13","  Services",21018,21672,22283,22740,23486,24535,25520,26434
"31000","Nebraska","14","    Household consumption expenditures (for services)",20061,20653,21134,21562,22270,23315,24231,25114
"31000","Nebraska","15","    Housing and utilities",4962,5086,5168,5386,5614,5813,5987,6212
"31000","Nebraska","16","    Health care",5731,5899,6031,6054,6192,6606,6963,7230
"31000","Nebraska","17","    Transportation services",849,889,910,945,997,1017,1041,1063
"31000","Nebraska","18","    Recreation services",1241,1242,1295,1335,1368,1430,1484,1566
"31000","Nebraska","19","    Food services and accommodations",1776,1831,1904,1944,2030,2160,2268,2280
"31000","Nebraska","20","    Financial services and insurance",3013,3198,3338,3406,3534,3671,3766,3960
"31000","Nebraska","21","    Other services",2489,2508,2488,2493,2535,2619,2723,2805
"31000","Nebraska","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",957,1019,1149,1178,1216,1219,1289,1319
"31000","Nebraska","23","  Gross output of nonprofit institutions",3440,3570,3796,3887,3975,4130,4353,4502
"31000","Nebraska","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2483,2551,2647,2709,2759,2911,3064,3183
"32000","Nevada","1","Per capita personal consumption expenditures",33146,34428,35199,35912,37182,38146,38946,39806
"32000","Nevada","2","  Goods",10647,11224,11498,11724,12084,12133,12173,12484
"32000","Nevada","3","    Durable goods",3397,3558,3711,3915,4081,4213,4317,4492
"32000","Nevada","4","      Motor vehicles and parts",944,1011,1145,1244,1302,1401,1417,1454
"32000","Nevada","5","      Furnishings and durable household equipment",829,832,840,877,916,946,1000,1054
"32000","Nevada","6","      Recreational goods and vehicles",960,985,975,1018,1053,1047,1081,1149
"32000","Nevada","7","      Other durable goods",664,730,751,775,810,819,819,834
"32000","Nevada","8","    Nondurable goods",7250,7667,7786,7809,8004,7920,7855,7992
"32000","Nevada","9","      Food and beverages purchased for off-premises consumption",2631,2699,2737,2750,2841,2882,2877,2874
"32000","Nevada","10","      Clothing and footwear",1000,1075,1110,1120,1137,1137,1113,1111
"32000","Nevada","11","      Gasoline and other energy goods",982,1187,1206,1171,1103,832,722,799
"32000","Nevada","12","      Other nondurable goods",2637,2705,2733,2769,2923,3069,3142,3208
"32000","Nevada","13","  Services",22498,23203,23702,24188,25098,26013,26774,27321
"32000","Nevada","14","    Household consumption expenditures (for services)",21719,22365,22768,23207,24098,25041,25717,26256
"32000","Nevada","15","    Housing and utilities",6459,6578,6650,6710,6946,7166,7233,7265
"32000","Nevada","16","    Health care",4308,4435,4468,4621,4846,5143,5419,5657
"32000","Nevada","17","    Transportation services",826,940,955,1007,1017,1035,1030,1046
"32000","Nevada","18","    Recreation services",1178,1254,1317,1320,1399,1453,1515,1504
"32000","Nevada","19","    Food services and accommodations",1575,1652,1659,1695,1762,1802,1807,1782
"32000","Nevada","20","    Financial services and insurance",5343,5472,5690,5855,6093,6382,6537,6731
"32000","Nevada","21","    Other services",2030,2034,2028,1999,2035,2060,2175,2269
"32000","Nevada","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",779,839,934,980,1000,972,1057,1066
"32000","Nevada","23","  Gross output of nonprofit institutions",3007,3161,3348,3446,3604,3706,3944,4025
"32000","Nevada","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2228,2322,2415,2465,2604,2734,2887,2959
"33000","New Hampshire","1","Per capita personal consumption expenditures",41425,42756,43654,44861,46127,47429,48663,50265
"33000","New Hampshire","2","  Goods",13027,13600,13943,14431,14776,14631,14608,15055
"33000","New Hampshire","3","    Durable goods",3868,3929,4116,4336,4502,4656,4758,4907
"33000","New Hampshire","4","      Motor vehicles and parts",1314,1352,1433,1548,1653,1720,1737,1755
"33000","New Hampshire","5","      Furnishings and durable household equipment",819,829,859,894,924,970,1020,1045
"33000","New Hampshire","6","      Recreational goods and vehicles",955,949,980,1011,1015,1041,1078,1162
"33000","New Hampshire","7","      Other durable goods",780,800,845,882,911,925,924,945
"33000","New Hampshire","8","    Nondurable goods",9159,9671,9826,10095,10274,9975,9850,10148
"33000","New Hampshire","9","      Food and beverages purchased for off-premises consumption",3269,3407,3525,3591,3635,3684,3719,3798
"33000","New Hampshire","10","      Clothing and footwear",1262,1239,1298,1332,1343,1343,1342,1336
"33000","New Hampshire","11","      Gasoline and other energy goods",1659,1969,1894,1922,1905,1449,1191,1331
"33000","New Hampshire","12","      Other nondurable goods",2969,3056,3110,3250,3391,3500,3598,3684
"33000","New Hampshire","13","  Services",28399,29156,29712,30430,31351,32798,34055,35210
"33000","New Hampshire","14","    Household consumption expenditures (for services)",26685,27386,27891,28544,29440,30877,32039,33141
"33000","New Hampshire","15","    Housing and utilities",7955,8132,8252,8446,8744,9138,9343,9552
"33000","New Hampshire","16","    Health care",7037,7202,7277,7370,7580,7968,8348,8673
"33000","New Hampshire","17","    Transportation services",1168,1231,1238,1311,1377,1450,1518,1578
"33000","New Hampshire","18","    Recreation services",1692,1709,1778,1869,1893,2018,2095,2214
"33000","New Hampshire","19","    Food services and accommodations",2181,2255,2332,2418,2536,2703,2812,2850
"33000","New Hampshire","20","    Financial services and insurance",3364,3513,3592,3711,3811,3974,3998,4189
"33000","New Hampshire","21","    Other services",3289,3342,3423,3419,3499,3625,3924,4084
"33000","New Hampshire","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1714,1771,1821,1886,1911,1921,2016,2069
"33000","New Hampshire","23","  Gross output of nonprofit institutions",4830,4963,5077,5210,5367,5516,5789,5991
"33000","New Hampshire","24","  Less: Receipts from sales of goods and services by nonprofit institutions",3116,3193,3256,3324,3456,3594,3773,3922
"34000","New Jersey","1","Per capita personal consumption expenditures",41256,42368,43374,44384,45844,47186,48518,49911
"34000","New Jersey","2","  Goods",12423,12903,13098,13396,13833,14036,14205,14621
"34000","New Jersey","3","    Durable goods",4118,4204,4269,4429,4560,4691,4802,4957
"34000","New Jersey","4","      Motor vehicles and parts",1234,1319,1399,1478,1528,1589,1614,1635
"34000","New Jersey","5","      Furnishings and durable household equipment",963,958,956,986,1003,1038,1089,1146
"34000","New Jersey","6","      Recreational goods and vehicles",1120,1105,1088,1128,1159,1166,1196,1252
"34000","New Jersey","7","      Other durable goods",801,822,826,836,869,899,903,923
"34000","New Jersey","8","    Nondurable goods",8305,8699,8828,8967,9273,9344,9403,9664
"34000","New Jersey","9","      Food and beverages purchased for off-premises consumption",2914,2983,3002,3060,3186,3231,3257,3329
"34000","New Jersey","10","      Clothing and footwear",1360,1392,1453,1454,1470,1493,1491,1491
"34000","New Jersey","11","      Gasoline and other energy goods",971,1208,1232,1212,1157,894,770,843
"34000","New Jersey","12","      Other nondurable goods",3060,3116,3142,3241,3459,3726,3885,4002
"34000","New Jersey","13","  Services",28833,29464,30277,30988,32011,33151,34313,35290
"34000","New Jersey","14","    Household consumption expenditures (for services)",26617,27144,27809,28441,29400,30516,31523,32415
"34000","New Jersey","15","    Housing and utilities",8666,8784,8873,9031,9309,9649,9963,10280
"34000","New Jersey","16","    Health care",5804,5878,6161,6272,6466,6802,7070,7284
"34000","New Jersey","17","    Transportation services",1497,1610,1643,1741,1810,1820,1868,1903
"34000","New Jersey","18","    Recreation services",1781,1812,1891,1957,1968,2043,2093,2087
"34000","New Jersey","19","    Food services and accommodations",1937,1968,2033,2098,2185,2253,2336,2351
"34000","New Jersey","20","    Financial services and insurance",2717,2828,2826,2939,3075,3237,3212,3353
"34000","New Jersey","21","    Other services",4214,4264,4383,4404,4587,4712,4981,5156
"34000","New Jersey","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",2216,2320,2467,2547,2611,2635,2790,2874
"34000","New Jersey","23","  Gross output of nonprofit institutions",6040,6156,6358,6526,6707,6909,7268,7543
"34000","New Jersey","24","  Less: Receipts from sales of goods and services by nonprofit institutions",3824,3836,3890,3979,4096,4274,4479,4669
"35000","New Mexico","1","Per capita personal consumption expenditures",28443,29482,30285,30910,32166,33059,33814,34696
"35000","New Mexico","2","  Goods",9837,10314,10547,10713,11026,11033,11050,11297
"35000","New Mexico","3","    Durable goods",3134,3194,3340,3462,3595,3733,3784,3858
"35000","New Mexico","4","      Motor vehicles and parts",1072,1133,1234,1303,1368,1451,1464,1475
"35000","New Mexico","5","      Furnishings and durable household equipment",653,658,685,702,722,733,740,765
"35000","New Mexico","6","      Recreational goods and vehicles",780,763,768,786,806,840,854,863
"35000","New Mexico","7","      Other durable goods",629,641,654,671,698,708,726,755
"35000","New Mexico","8","    Nondurable goods",6703,7120,7207,7251,7431,7300,7266,7438
"35000","New Mexico","9","      Food and beverages purchased for off-premises consumption",2422,2517,2559,2590,2681,2728,2760,2783
"35000","New Mexico","10","      Clothing and footwear",767,769,790,792,801,812,835,843
"35000","New Mexico","11","      Gasoline and other energy goods",1408,1694,1693,1689,1645,1371,1205,1300
"35000","New Mexico","12","      Other nondurable goods",2106,2140,2165,2179,2304,2388,2466,2512
"35000","New Mexico","13","  Services",18606,19168,19737,20198,21140,22026,22764,23399
"35000","New Mexico","14","    Household consumption expenditures (for services)",17742,18251,18759,19199,20118,21004,21687,22291
"35000","New Mexico","15","    Housing and utilities",4793,4928,5087,5280,5519,5772,5941,6141
"35000","New Mexico","16","    Health care",4919,5081,5252,5267,5542,5808,6153,6297
"35000","New Mexico","17","    Transportation services",809,847,869,898,903,912,931,955
"35000","New Mexico","18","    Recreation services",1265,1254,1319,1341,1373,1460,1488,1526
"35000","New Mexico","19","    Food services and accommodations",2037,2087,2155,2232,2371,2486,2526,2560
"35000","New Mexico","20","    Financial services and insurance",1973,2094,2121,2215,2371,2476,2522,2630
"35000","New Mexico","21","    Other services",1946,1960,1956,1966,2039,2090,2127,2182
"35000","New Mexico","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",864,917,978,999,1022,1022,1077,1108
"35000","New Mexico","23","  Gross output of nonprofit institutions",2848,2963,3109,3167,3279,3412,3628,3772
"35000","New Mexico","24","  Less: Receipts from sales of goods and services by nonprofit institutions",1984,2046,2131,2168,2257,2390,2551,2664
"36000","New York","1","Per capita personal consumption expenditures",38103,39573,40637,41897,44018,45497,47230,49291
"36000","New York","2","  Goods",10948,11521,11697,12069,12567,12756,12939,13491
"36000","New York","3","    Durable goods",2945,3050,3083,3189,3313,3368,3417,3583
"36000","New York","4","      Motor vehicles and parts",826,871,915,946,988,1022,1035,1061
"36000","New York","5","      Furnishings and durable household equipment",822,848,859,890,915,941,969,1009
"36000","New York","6","      Recreational goods and vehicles",760,741,708,715,742,737,746,797
"36000","New York","7","      Other durable goods",537,590,601,637,668,668,667,716
"36000","New York","8","    Nondurable goods",8003,8471,8613,8881,9254,9388,9522,9908
"36000","New York","9","      Food and beverages purchased for off-premises consumption",2378,2475,2555,2623,2708,2777,2836,2904
"36000","New York","10","      Clothing and footwear",1485,1607,1656,1743,1786,1790,1802,1816
"36000","New York","11","      Gasoline and other energy goods",775,923,892,886,857,661,570,634
"36000","New York","12","      Other nondurable goods",3366,3465,3510,3628,3903,4159,4315,4553
"36000","New York","13","  Services",27155,28052,28940,29828,31451,32741,34292,35800
"36000","New York","14","    Household consumption expenditures (for services)",25767,26595,27318,28194,29750,31041,32469,33924
"36000","New York","15","    Housing and utilities",7117,7303,7372,7550,7913,8244,8475,8740
"36000","New York","16","    Health care",6331,6445,6526,6661,6917,7130,7530,7953
"36000","New York","17","    Transportation services",1656,1763,1823,1916,2048,2144,2207,2300
"36000","New York","18","    Recreation services",1509,1533,1614,1670,1796,1905,1998,2033
"36000","New York","19","    Food services and accommodations",2372,2527,2655,2768,2978,3134,3319,3470
"36000","New York","20","    Financial services and insurance",2699,2838,2987,3208,3376,3540,3580,3934
"36000","New York","21","    Other services",4083,4187,4341,4420,4724,4944,5360,5494
"36000","New York","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1388,1457,1622,1634,1701,1700,1823,1876
"36000","New York","23","  Gross output of nonprofit institutions",5007,5170,5450,5558,5804,5881,6244,6495
"36000","New York","24","  Less: Receipts from sales of goods and services by nonprofit institutions",3619,3713,3828,3924,4103,4181,4421,4620
"37000","North Carolina","1","Per capita personal consumption expenditures",27486,28334,29256,30018,30974,31900,32887,34152
"37000","North Carolina","2","  Goods",10163,10563,11042,11439,11820,11887,12055,12418
"37000","North Carolina","3","    Durable goods",3135,3216,3377,3563,3740,3922,4040,4203
"37000","North Carolina","4","      Motor vehicles and parts",1156,1194,1283,1352,1418,1531,1575,1607
"37000","North Carolina","5","      Furnishings and durable household equipment",736,735,756,791,813,839,876,903
"37000","North Carolina","6","      Recreational goods and vehicles",803,830,864,932,998,1030,1070,1150
"37000","North Carolina","7","      Other durable goods",440,458,474,488,511,522,518,543
"37000","North Carolina","8","    Nondurable goods",7028,7347,7665,7876,8080,7965,8015,8215
"37000","North Carolina","9","      Food and beverages purchased for off-premises consumption",2382,2390,2560,2642,2734,2795,2848,2898
"37000","North Carolina","10","      Clothing and footwear",905,925,941,964,981,1003,1028,1041
"37000","North Carolina","11","      Gasoline and other energy goods",1137,1363,1387,1364,1303,962,864,963
"37000","North Carolina","12","      Other nondurable goods",2605,2669,2777,2906,3062,3205,3275,3312
"37000","North Carolina","13","  Services",17323,17770,18214,18579,19154,20013,20832,21734
"37000","North Carolina","14","    Household consumption expenditures (for services)",17229,17663,18090,18445,19012,19880,20702,21611
"37000","North Carolina","15","    Housing and utilities",4794,4858,4962,5092,5319,5544,5788,5982
"37000","North Carolina","16","    Health care",4910,5058,5256,5303,5364,5589,5808,6170
"37000","North Carolina","17","    Transportation services",554,593,604,641,673,717,754,777
"37000","North Carolina","18","    Recreation services",1045,1059,1114,1139,1164,1236,1288,1342
"37000","North Carolina","19","    Food services and accommodations",1878,1929,2008,2054,2142,2271,2366,2415
"37000","North Carolina","20","    Financial services and insurance",1893,1937,1921,1975,2035,2180,2233,2372
"37000","North Carolina","21","    Other services",2155,2229,2224,2240,2315,2343,2465,2553
"37000","North Carolina","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",94,107,124,134,142,133,130,123
"37000","North Carolina","23","  Gross output of nonprofit institutions",2210,2251,2305,2356,2437,2489,2575,2650
"37000","North Carolina","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2116,2144,2180,2222,2295,2356,2445,2528
"38000","North Dakota","1","Per capita personal consumption expenditures",35714,38805,42314,44293,46334,46175,45778,46713
"38000","North Dakota","2","  Goods",14204,15742,17249,18200,18747,17780,16969,17170
"38000","North Dakota","3","    Durable goods",4971,5432,6077,6300,6537,6571,6455,6499
"38000","North Dakota","4","      Motor vehicles and parts",1851,2048,2278,2391,2490,2496,2407,2392
"38000","North Dakota","5","      Furnishings and durable household equipment",1016,1107,1272,1321,1374,1396,1360,1322
"38000","North Dakota","6","      Recreational goods and vehicles",1376,1487,1657,1705,1737,1722,1785,1885
"38000","North Dakota","7","      Other durable goods",728,791,870,883,937,958,903,900
"38000","North Dakota","8","    Nondurable goods",9233,10310,11172,11900,12210,11210,10514,10671
"38000","North Dakota","9","      Food and beverages purchased for off-premises consumption",2567,2697,2898,3058,3065,3060,3094,3138
"38000","North Dakota","10","      Clothing and footwear",1111,1193,1319,1342,1410,1421,1403,1354
"38000","North Dakota","11","      Gasoline and other energy goods",2530,3312,3698,4100,4157,3058,2354,2498
"38000","North Dakota","12","      Other nondurable goods",3025,3108,3257,3400,3578,3671,3663,3680
"38000","North Dakota","13","  Services",21510,23063,25065,26093,27587,28395,28809,29543
"38000","North Dakota","14","    Household consumption expenditures (for services)",20276,21750,23628,24625,26083,26866,27213,27893
"38000","North Dakota","15","    Housing and utilities",4329,4565,4956,5134,5260,5598,6069,6294
"38000","North Dakota","16","    Health care",6260,6619,6835,7073,7420,7897,8192,8538
"38000","North Dakota","17","    Transportation services",945,1103,1296,1461,1706,1606,1437,1401
"38000","North Dakota","18","    Recreation services",1308,1378,1594,1743,1895,1854,1756,1745
"38000","North Dakota","19","    Food services and accommodations",2181,2414,2779,2918,3112,3086,2924,2856
"38000","North Dakota","20","    Financial services and insurance",2804,3073,3333,3456,3701,3950,3997,4125
"38000","North Dakota","21","    Other services",2448,2598,2835,2841,2989,2875,2838,2935
"38000","North Dakota","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1235,1313,1438,1469,1504,1529,1596,1649
"38000","North Dakota","23","  Gross output of nonprofit institutions",3398,3574,3765,3813,3917,4073,4242,4417
"38000","North Dakota","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2164,2262,2328,2344,2412,2544,2646,2768
"39000","Ohio","1","Per capita personal consumption expenditures",31705,33113,34219,34912,36086,37199,38141,39403
"39000","Ohio","2","  Goods",9951,10658,11088,11260,11461,11475,11477,11794
"39000","Ohio","3","    Durable goods",3046,3219,3376,3485,3606,3721,3788,3941
"39000","Ohio","4","      Motor vehicles and parts",1097,1174,1240,1296,1383,1451,1470,1523
"39000","Ohio","5","      Furnishings and durable household equipment",664,700,731,738,751,784,812,860
"39000","Ohio","6","      Recreational goods and vehicles",779,805,836,876,888,896,916,959
"39000","Ohio","7","      Other durable goods",506,540,568,575,583,590,590,599
"39000","Ohio","8","    Nondurable goods",6906,7439,7712,7775,7856,7754,7689,7854
"39000","Ohio","9","      Food and beverages purchased for off-premises consumption",2411,2539,2647,2651,2685,2707,2716,2754
"39000","Ohio","10","      Clothing and footwear",844,864,917,923,933,937,947,945
"39000","Ohio","11","      Gasoline and other energy goods",1068,1354,1406,1395,1341,1048,913,1005
"39000","Ohio","12","      Other nondurable goods",2582,2681,2741,2805,2897,3062,3113,3150
"39000","Ohio","13","  Services",21753,22455,23131,23652,24625,25724,26664,27608
"39000","Ohio","14","    Household consumption expenditures (for services)",20324,20936,21523,22001,22944,24005,24855,25747
"39000","Ohio","15","    Housing and utilities",5288,5361,5391,5483,5687,5839,5961,6133
"39000","Ohio","16","    Health care",5828,6038,6325,6423,6681,7044,7321,7526
"39000","Ohio","17","    Transportation services",960,1012,1032,1070,1135,1188,1221,1268
"39000","Ohio","18","    Recreation services",1360,1349,1411,1448,1496,1557,1596,1680
"39000","Ohio","19","    Food services and accommodations",1811,1901,2013,2082,2172,2309,2386,2408
"39000","Ohio","20","    Financial services and insurance",2599,2780,2863,3002,3244,3481,3667,3938
"39000","Ohio","21","    Other services",2479,2494,2489,2492,2529,2587,2704,2795
"39000","Ohio","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1429,1519,1608,1651,1681,1718,1809,1861
"39000","Ohio","23","  Gross output of nonprofit institutions",4212,4390,4584,4699,4818,5008,5254,5452
"39000","Ohio","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2783,2871,2976,3048,3138,3289,3445,3591
"40000","Oklahoma","1","Per capita personal consumption expenditures",27238,28511,29449,30034,31187,31695,32265,33056
"40000","Oklahoma","2","  Goods",10248,10860,11248,11481,11745,11563,11515,11701
"40000","Oklahoma","3","    Durable goods",3409,3505,3672,3779,3850,3925,3906,3961
"40000","Oklahoma","4","      Motor vehicles and parts",1410,1469,1612,1692,1726,1764,1719,1691
"40000","Oklahoma","5","      Furnishings and durable household equipment",752,762,771,786,815,835,846,858
"40000","Oklahoma","6","      Recreational goods and vehicles",813,810,809,813,809,816,827,876
"40000","Oklahoma","7","      Other durable goods",435,465,480,487,500,510,513,535
"40000","Oklahoma","8","    Nondurable goods",6839,7355,7576,7703,7895,7638,7609,7741
"40000","Oklahoma","9","      Food and beverages purchased for off-premises consumption",2018,2088,2120,2210,2325,2375,2407,2406
"40000","Oklahoma","10","      Clothing and footwear",916,954,983,970,968,970,976,978
"40000","Oklahoma","11","      Gasoline and other energy goods",1354,1683,1765,1802,1747,1342,1198,1259
"40000","Oklahoma","12","      Other nondurable goods",2551,2631,2708,2720,2855,2951,3028,3098
"40000","Oklahoma","13","  Services",16990,17651,18201,18553,19442,20132,20750,21354
"40000","Oklahoma","14","    Household consumption expenditures (for services)",16600,17270,17801,18162,19007,19722,20283,20882
"40000","Oklahoma","15","    Housing and utilities",4444,4570,4559,4681,4929,5008,5189,5361
"40000","Oklahoma","16","    Health care",4905,5096,5242,5272,5525,5822,5971,6070
"40000","Oklahoma","17","    Transportation services",541,568,628,627,635,631,641,647
"40000","Oklahoma","18","    Recreation services",1056,1071,1168,1200,1207,1254,1286,1326
"40000","Oklahoma","19","    Food services and accommodations",1781,1894,2018,2067,2172,2284,2315,2320
"40000","Oklahoma","20","    Financial services and insurance",1853,2030,2160,2286,2455,2636,2739,2952
"40000","Oklahoma","21","    Other services",2021,2041,2026,2030,2084,2087,2142,2207
"40000","Oklahoma","22","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",390,381,400,390,435,410,468,472
"40000","Oklahoma","23","  Gross output of nonprofit institutions",2760,2857,3011,3054,3187,3256,3342,3470
"40000","Oklahoma","24","  Less: Receipts from sales of goods and services by nonprofit institutions",2370,2476,2611,2664,2752,2846,2874,2997
"41000","Oregon","1","Per capita personal consumption expenditures",32127,33329,34054,35039,36560,38052,39287,40805
